cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.209450000,0.8215028901734104,2025-10-22,2025-10-22
CVE-2025-9814,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9813,0.000940000,0.270980000,0.8751445086705202,2025-10-22,2025-10-22
CVE-2025-9812,0.000940000,0.270980000,0.8751445086705202,2025-10-22,2025-10-22
CVE-2025-9811,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9810,0.000180000,0.030950000,0.13387283236994219,2025-10-22,2025-10-22
CVE-2025-9809,0.000900000,0.264520000,0.8714450867052023,2025-10-22,2025-10-22
CVE-2025-9806,0.000140000,0.016690000,0.06242774566473988,2025-10-22,2025-10-22
CVE-2025-9805,0.000550000,0.172080000,0.770635838150289,2025-10-22,2025-10-22
CVE-2025-9802,0.000370000,0.102970000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9801,0.000890000,0.262480000,0.8691329479768786,2025-10-22,2025-10-22
CVE-2025-9800,0.000550000,0.172080000,0.770635838150289,2025-10-22,2025-10-22
CVE-2025-9799,0.000460000,0.139720000,0.683699421965318,2025-10-22,2025-10-22
CVE-2025-9797,0.000350000,0.093670000,0.46936416184971097,2025-10-22,2025-10-22
CVE-2025-9796,0.000390000,0.110640000,0.593757225433526,2025-10-22,2025-10-22
CVE-2025-9795,0.000260000,0.058220000,0.23953757225433525,2025-10-22,2025-10-22
CVE-2025-9794,0.000530000,0.164110000,0.7530635838150289,2025-10-22,2025-10-22
CVE-2025-9793,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9792,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9791,0.000960000,0.275480000,0.8765317919075144,2025-10-22,2025-10-22
CVE-2025-9790,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9789,0.000480000,0.147350000,0.7176878612716763,2025-10-22,2025-10-22
CVE-2025-9788,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9786,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9783,0.001430000,0.352390000,0.9107514450867052,2025-10-22,2025-10-22
CVE-2025-9782,0.001430000,0.352390000,0.9107514450867052,2025-10-22,2025-10-22
CVE-2025-9781,0.001430000,0.352390000,0.9107514450867052,2025-10-22,2025-10-22
CVE-2025-9780,0.001430000,0.352390000,0.9107514450867052,2025-10-22,2025-10-22
CVE-2025-9779,0.001430000,0.352390000,0.9107514450867052,2025-10-22,2025-10-22
CVE-2025-9778,0.000120000,0.012850000,0.0446242774566474,2025-10-22,2025-10-22
CVE-2025-9775,0.000600000,0.187600000,0.7974566473988439,2025-10-22,2025-10-22
CVE-2025-9774,0.000290000,0.071800000,0.3017341040462428,2025-10-22,2025-10-22
CVE-2025-9773,0.000410000,0.119470000,0.6365317919075144,2025-10-22,2025-10-22
CVE-2025-9772,0.000600000,0.187600000,0.7974566473988439,2025-10-22,2025-10-22
CVE-2025-9771,0.000360000,0.096120000,0.5257803468208092,2025-10-22,2025-10-22
CVE-2025-9770,0.000380000,0.109250000,0.5812716763005781,2025-10-22,2025-10-22
CVE-2025-9769,0.000590000,0.184900000,0.7928323699421965,2025-10-22,2025-10-22
CVE-2025-9768,0.000320000,0.083130000,0.36115606936416184,2025-10-22,2025-10-22
CVE-2025-9767,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9766,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9765,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9764,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9763,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9761,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9760,0.000550000,0.171710000,0.770635838150289,2025-10-22,2025-10-22
CVE-2025-9759,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9758,0.000320000,0.083130000,0.36115606936416184,2025-10-22,2025-10-22
CVE-2025-9757,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9756,0.000320000,0.083130000,0.36115606936416184,2025-10-22,2025-10-22
CVE-2025-9755,0.000410000,0.119470000,0.6365317919075144,2025-10-22,2025-10-22
CVE-2025-9754,0.000320000,0.080530000,0.36115606936416184,2025-10-22,2025-10-22
CVE-2025-9753,0.000380000,0.108010000,0.5812716763005781,2025-10-22,2025-10-22
CVE-2025-9752,0.003840000,0.589010000,0.9673988439306358,2025-10-22,2025-10-22
CVE-2025-9751,0.000370000,0.104550000,0.5495953757225434,2025-10-22,2025-10-22
CVE-2025-9570,0.000670000,0.210850000,0.8215028901734104,2025-10-22,2025-10-22
CVE-2025-9569,0.000510000,0.156280000,0.7426589595375722,2025-10-22,2025-10-22
CVE-2025-9568,0.000510000,0.156280000,0.7426589595375722,2025-10-22,2025-10-22
CVE-2025-9567,0.000510000,0.156280000,0.7426589595375722,2025-10-22,2025-10-22
CVE-2025-9375,0.000810000,0.245550000,0.8591907514450867,2025-10-22,2025-10-22
CVE-2025-8662,0.000800000,0.243820000,0.856878612716763,2025-10-22,2025-10-22
CVE-2025-7731,0.000170000,0.029660000,0.11260115606936416,2025-10-22,2025-10-22
CVE-2025-7405,0.002390000,0.468630000,0.9452023121387283,2025-10-22,2025-10-22
CVE-2025-6507,0.001040000,0.290800000,0.8848554913294797,2025-10-22,2025-10-22
CVE-2025-58318,0.000220000,0.045520000,0.16208092485549133,2025-10-22,2025-10-22
CVE-2025-58178,0.000560000,0.174190000,0.7784971098265896,2025-10-22,2025-10-22
CVE-2025-58162,0.001080000,0.297990000,0.8883236994219653,2025-10-22,2025-10-22
