cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-52549,0.000630000,0.195830000,0.7964847363552267,2025-11-04,2025-11-04
CVE-2025-52548,0.000370000,0.102820000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-52547,0.000760000,0.231870000,0.8406567992599445,2025-11-04,2025-11-04
CVE-2025-52546,0.000730000,0.225060000,0.8332562442183163,2025-11-04,2025-11-04
CVE-2025-52545,0.000430000,0.125720000,0.6216466234967623,2025-11-04,2025-11-04
CVE-2025-52544,0.000870000,0.258010000,0.8563829787234043,2025-11-04,2025-11-04
CVE-2025-52543,0.000510000,0.157640000,0.7215541165587419,2025-11-04,2025-11-04
CVE-2025-51966,0.000440000,0.131040000,0.6327474560592045,2025-11-04,2025-11-04
CVE-2025-50757,0.138420000,0.940000000,0.9965309898242368,2025-11-04,2025-11-04
CVE-2025-50755,0.138420000,0.940000000,0.9965309898242368,2025-11-04,2025-11-04
CVE-2025-50565,0.000330000,0.086730000,0.3360314523589269,2025-11-04,2025-11-04
CVE-2025-46810,0.000180000,0.033900000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-46047,0.000190000,0.036020000,0.14037927844588344,2025-11-04,2025-11-04
CVE-2025-43726,0.000140000,0.017190000,0.05272895467160037,2025-11-04,2025-11-04
CVE-2025-41031,0.000950000,0.271630000,0.8672525439407955,2025-11-04,2025-11-04
CVE-2025-36162,0.000320000,0.080370000,0.30319148936170215,2025-11-04,2025-11-04
CVE-2025-32100,0.000430000,0.128680000,0.6216466234967623,2025-11-04,2025-11-04
CVE-2025-32098,0.000440000,0.132360000,0.6327474560592045,2025-11-04,2025-11-04
CVE-2025-2414,0.000740000,0.227690000,0.8355689176688251,2025-11-04,2025-11-04
CVE-2025-2413,0.000740000,0.227690000,0.8355689176688251,2025-11-04,2025-11-04
CVE-2025-22418,0.000040000,0.001650000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-22417,0.000030000,0.001150000,0.001156336725254394,2025-11-04,2025-11-04
CVE-2025-22416,0.000040000,0.001650000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-0670,0.000450000,0.134110000,0.6429232192414431,2025-11-04,2025-11-04
CVE-2025-0640,0.000450000,0.134110000,0.6429232192414431,2025-11-04,2025-11-04
CVE-2024-58259,0.000180000,0.033910000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2024-52284,0.000140000,0.016170000,0.05272895467160037,2025-11-04,2025-11-04
CVE-2024-51423,0.000830000,0.248280000,0.8517576318223867,2025-11-04,2025-11-04
CVE-2024-49730,0.000050000,0.001800000,0.006938020351526364,2025-11-04,2025-11-04
CVE-2024-49728,0.000040000,0.001590000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2024-49722,0.000060000,0.002370000,0.012950971322849213,2025-11-04,2025-11-04
CVE-2024-49720,0.000050000,0.002280000,0.006938020351526364,2025-11-04,2025-11-04
CVE-2024-48705,0.173710000,0.947750000,0.9974560592044404,2025-11-04,2025-11-04
CVE-2024-40653,0.000100000,0.007250000,0.03769657724329325,2025-11-04,2025-11-04
CVE-2024-12974,0.000360000,0.098860000,0.4350138760407031,2025-11-04,2025-11-04
CVE-2024-12973,0.000220000,0.044410000,0.158418131359852,2025-11-04,2025-11-04
CVE-2024-12972,0.000360000,0.098860000,0.4350138760407031,2025-11-04,2025-11-04
CVE-2025-9901,0.000650000,0.202540000,0.8055041628122109,2025-11-04,2025-11-04
CVE-2025-9848,0.000770000,0.235160000,0.8432007400555042,2025-11-04,2025-11-04
CVE-2025-9847,0.000440000,0.130450000,0.6327474560592045,2025-11-04,2025-11-04
CVE-2025-9845,0.000320000,0.080770000,0.30319148936170215,2025-11-04,2025-11-04
CVE-2025-9843,0.000410000,0.119590000,0.6008325624421832,2025-11-04,2025-11-04
CVE-2025-9842,0.000410000,0.119590000,0.6008325624421832,2025-11-04,2025-11-04
CVE-2025-9841,0.000400000,0.116140000,0.5841813135985199,2025-11-04,2025-11-04
CVE-2025-9840,0.000320000,0.083730000,0.30319148936170215,2025-11-04,2025-11-04
CVE-2025-9839,0.000370000,0.104350000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9838,0.000370000,0.104350000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9822,0.000370000,0.105170000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9821,0.000270000,0.062380000,0.27335800185013875,2025-11-04,2025-11-04
CVE-2025-9817,0.000240000,0.050280000,0.16743755781683625,2025-11-04,2025-11-04
CVE-2025-9785,0.000470000,0.141270000,0.6604995374653099,2025-11-04,2025-11-04
CVE-2025-9378,0.000370000,0.103060000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9260,0.001670000,0.382970000,0.9165124884366328,2025-11-04,2025-11-04
CVE-2025-9219,0.000320000,0.082360000,0.30319148936170215,2025-11-04,2025-11-04
CVE-2025-8663,0.000540000,0.167220000,0.7400555041628122,2025-11-04,2025-11-04
CVE-2025-7039,0.000890000,0.262270000,0.8596207215541165,2025-11-04,2025-11-04
CVE-2025-58351,0.000390000,0.113210000,0.5226641998149861,2025-11-04,2025-11-04
CVE-2025-58272,0.000080000,0.004890000,0.028908418131359852,2025-11-04,2025-11-04
CVE-2025-58210,0.000400000,0.116970000,0.5841813135985199,2025-11-04,2025-11-04
CVE-2025-58176,0.002060000,0.428130000,0.9347826086956522,2025-11-04,2025-11-04
CVE-2025-58163,0.002900000,0.520550000,0.9493524514338575,2025-11-04,2025-11-04
CVE-2025-57806,0.000050000,0.001840000,0.006938020351526364,2025-11-04,2025-11-04
CVE-2025-54588,0.000080000,0.004590000,0.028908418131359852,2025-11-04,2025-11-04
CVE-2025-53694,0.000600000,0.189300000,0.7802960222016652,2025-11-04,2025-11-04
CVE-2025-53693,0.001490000,0.360050000,0.9104995374653099,2025-11-04,2025-11-04
CVE-2025-53691,0.010070000,0.763400000,0.982886216466235,2025-11-04,2025-11-04
CVE-2025-47421,0.000580000,0.182930000,0.7682701202590194,2025-11-04,2025-11-04
CVE-2025-41000,0.000590000,0.183520000,0.7747456059204441,2025-11-04,2025-11-04
CVE-2025-38678,0.000260000,0.059440000,0.2314986123959297,2025-11-04,2025-11-04
CVE-2025-3701,0.000340000,0.089710000,0.3501387604070305,2025-11-04,2025-11-04
CVE-2025-26416,0.001110000,0.302260000,0.8864477335800185,2025-11-04,2025-11-04
CVE-2025-26210,0.000670000,0.209910000,0.8094357076780758,2025-11-04,2025-11-04
CVE-2025-2416,0.000740000,0.227690000,0.8355689176688251,2025-11-04,2025-11-04
CVE-2025-2415,0.000740000,0.227690000,0.8355689176688251,2025-11-04,2025-11-04
CVE-2025-22442,0.000030000,0.001140000,0.001156336725254394,2025-11-04,2025-11-04
CVE-2025-22439,0.000030000,0.001150000,0.001156336725254394,2025-11-04,2025-11-04
CVE-2025-22438,0.000050000,0.001800000,0.006938020351526364,2025-11-04,2025-11-04
CVE-2025-22437,0.000060000,0.002620000,0.012950971322849213,2025-11-04,2025-11-04
CVE-2025-22435,0.000260000,0.059890000,0.2314986123959297,2025-11-04,2025-11-04
CVE-2025-22434,0.000060000,0.002620000,0.012950971322849213,2025-11-04,2025-11-04
CVE-2025-22433,0.000080000,0.004690000,0.028908418131359852,2025-11-04,2025-11-04
CVE-2025-22431,0.000060000,0.002570000,0.012950971322849213,2025-11-04,2025-11-04
CVE-2025-22430,0.000040000,0.001590000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-22429,0.000340000,0.090850000,0.3501387604070305,2025-11-04,2025-11-04
CVE-2025-22428,0.000040000,0.001460000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-22427,0.000040000,0.001760000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-22423,0.001450000,0.353800000,0.9058741905642923,2025-11-04,2025-11-04
CVE-2025-22422,0.000080000,0.004710000,0.028908418131359852,2025-11-04,2025-11-04
CVE-2025-22421,0.000040000,0.001540000,0.0020814061054579094,2025-11-04,2025-11-04
CVE-2025-22419,0.000030000,0.001150000,0.001156336725254394,2025-11-04,2025-11-04
CVE-2025-21041,0.000160000,0.024630000,0.0851063829787234,2025-11-04,2025-11-04
CVE-2025-21040,0.000180000,0.033990000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21039,0.000180000,0.033990000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21038,0.000180000,0.033990000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21037,0.000180000,0.034480000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21036,0.000130000,0.015420000,0.046022201665124884,2025-11-04,2025-11-04
CVE-2025-21035,0.000230000,0.046210000,0.16350601295097134,2025-11-04,2025-11-04
CVE-2025-21034,0.000150000,0.021960000,0.06914893617021277,2025-11-04,2025-11-04
CVE-2025-21033,0.000160000,0.023130000,0.0851063829787234,2025-11-04,2025-11-04
CVE-2025-21032,0.000210000,0.042640000,0.15240518038852913,2025-11-04,2025-11-04
CVE-2025-21031,0.000190000,0.037560000,0.14037927844588344,2025-11-04,2025-11-04
CVE-2025-21030,0.000220000,0.045790000,0.158418131359852,2025-11-04,2025-11-04
CVE-2025-21029,0.000180000,0.033990000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21028,0.000170000,0.030650000,0.09435707678075855,2025-11-04,2025-11-04
CVE-2025-21027,0.000200000,0.037970000,0.14708603145235893,2025-11-04,2025-11-04
CVE-2025-21026,0.000180000,0.034810000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2025-21025,0.000190000,0.035100000,0.14037927844588344,2025-11-04,2025-11-04
CVE-2025-1740,0.000760000,0.231690000,0.8406567992599445,2025-11-04,2025-11-04
CVE-2025-0878,0.000540000,0.169100000,0.7400555041628122,2025-11-04,2025-11-04
CVE-2024-43166,0.000900000,0.262580000,0.8603145235892692,2025-11-04,2025-11-04
CVE-2024-43115,0.000580000,0.182640000,0.7682701202590194,2025-11-04,2025-11-04
CVE-2024-32444,0.000760000,0.231960000,0.8406567992599445,2025-11-04,2025-11-04
CVE-2024-13068,0.000240000,0.051030000,0.16743755781683625,2025-11-04,2025-11-04
CVE-2024-13066,0.000310000,0.079990000,0.2902405180388529,2025-11-04,2025-11-04
CVE-2024-13065,0.000370000,0.105260000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2024-13064,0.000360000,0.098860000,0.4350138760407031,2025-11-04,2025-11-04
CVE-2024-13063,0.000410000,0.119670000,0.6008325624421832,2025-11-04,2025-11-04
CVE-2023-3666,0.000380000,0.108220000,0.5099444958371878,2025-11-04,2025-11-04
CVE-2023-21483,0.000150000,0.019620000,0.06914893617021277,2025-11-04,2025-11-04
CVE-2023-21482,0.000210000,0.043010000,0.15240518038852913,2025-11-04,2025-11-04
CVE-2023-21481,0.000680000,0.212900000,0.8142923219241444,2025-11-04,2025-11-04
CVE-2023-21480,0.000330000,0.087140000,0.3360314523589269,2025-11-04,2025-11-04
CVE-2023-21479,0.000840000,0.252520000,0.8529139685476411,2025-11-04,2025-11-04
CVE-2023-21478,0.000220000,0.044890000,0.158418131359852,2025-11-04,2025-11-04
CVE-2023-21477,0.000160000,0.025910000,0.0851063829787234,2025-11-04,2025-11-04
CVE-2023-21476,0.000170000,0.030840000,0.09435707678075855,2025-11-04,2025-11-04
CVE-2023-21475,0.000170000,0.030840000,0.09435707678075855,2025-11-04,2025-11-04
CVE-2023-21474,0.000140000,0.017610000,0.05272895467160037,2025-11-04,2025-11-04
CVE-2023-21473,0.000800000,0.243060000,0.8482886216466234,2025-11-04,2025-11-04
CVE-2023-21472,0.000800000,0.243060000,0.8482886216466234,2025-11-04,2025-11-04
CVE-2023-21471,0.000180000,0.034810000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2023-21470,0.000180000,0.034810000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2023-21469,0.000180000,0.034810000,0.12696577243293247,2025-11-04,2025-11-04
CVE-2023-21468,0.000150000,0.022890000,0.06914893617021277,2025-11-04,2025-11-04
CVE-2023-21467,0.001300000,0.332690000,0.900555041628122,2025-11-04,2025-11-04
CVE-2023-21466,0.000100000,0.008110000,0.03769657724329325,2025-11-04,2025-11-04
CVE-2014-125127,0.000540000,0.166970000,0.7400555041628122,2025-11-04,2025-11-04
CVE-2025-9959,0.000490000,0.149900000,0.7046716003700277,2025-11-04,2025-11-04
CVE-2025-9926,0.000360000,0.096750000,0.4350138760407031,2025-11-04,2025-11-04
CVE-2025-9925,0.000370000,0.104350000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9924,0.000370000,0.104350000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9923,0.000490000,0.149680000,0.7046716003700277,2025-11-04,2025-11-04
CVE-2025-9922,0.000410000,0.121960000,0.6008325624421832,2025-11-04,2025-11-04
CVE-2025-9921,0.000310000,0.077300000,0.2902405180388529,2025-11-04,2025-11-04
CVE-2025-9920,0.000540000,0.168190000,0.7400555041628122,2025-11-04,2025-11-04
CVE-2025-9919,0.000370000,0.104350000,0.46877890841813136,2025-11-04,2025-11-04
CVE-2025-9867,0.000330000,0.086550000,0.3360314523589269,2025-11-04,2025-11-04
