cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.210930000,0.834257975034674,2025-10-16,2025-10-16
CVE-2025-9814,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9813,0.000940000,0.271960000,0.8804900601017106,2025-10-16,2025-10-16
CVE-2025-9812,0.000940000,0.271960000,0.8804900601017106,2025-10-16,2025-10-16
CVE-2025-9811,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9810,0.000180000,0.031190000,0.1370781322237633,2025-10-16,2025-10-16
CVE-2025-9809,0.000900000,0.265570000,0.8754045307443366,2025-10-16,2025-10-16
CVE-2025-9806,0.000150000,0.020240000,0.08483587609801202,2025-10-16,2025-10-16
CVE-2025-9805,0.000550000,0.173080000,0.7808599167822469,2025-10-16,2025-10-16
CVE-2025-9802,0.000370000,0.104170000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9801,0.000660000,0.207450000,0.8317152103559871,2025-10-16,2025-10-16
CVE-2025-9800,0.000550000,0.173080000,0.7808599167822469,2025-10-16,2025-10-16
CVE-2025-9799,0.000460000,0.141270000,0.7055016181229773,2025-10-16,2025-10-16
CVE-2025-9797,0.000350000,0.093890000,0.5187239944521498,2025-10-16,2025-10-16
CVE-2025-9796,0.000390000,0.111930000,0.6049468331021729,2025-10-16,2025-10-16
CVE-2025-9795,0.000260000,0.059110000,0.2674526121128063,2025-10-16,2025-10-16
CVE-2025-9794,0.000530000,0.164960000,0.7616736014794268,2025-10-16,2025-10-16
CVE-2025-9793,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9792,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9791,0.000960000,0.276440000,0.8816458622283865,2025-10-16,2025-10-16
CVE-2025-9790,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9789,0.000480000,0.148370000,0.7260748959778086,2025-10-16,2025-10-16
CVE-2025-9788,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9786,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9783,0.001430000,0.352850000,0.912621359223301,2025-10-16,2025-10-16
CVE-2025-9782,0.001430000,0.352850000,0.912621359223301,2025-10-16,2025-10-16
CVE-2025-9781,0.001430000,0.352850000,0.912621359223301,2025-10-16,2025-10-16
CVE-2025-9780,0.001430000,0.352850000,0.912621359223301,2025-10-16,2025-10-16
CVE-2025-9779,0.001430000,0.352850000,0.912621359223301,2025-10-16,2025-10-16
CVE-2025-9778,0.000120000,0.013030000,0.04669440591770689,2025-10-16,2025-10-16
CVE-2025-9775,0.000600000,0.188850000,0.806287563569117,2025-10-16,2025-10-16
CVE-2025-9774,0.000290000,0.072810000,0.3116042533518262,2025-10-16,2025-10-16
CVE-2025-9773,0.000410000,0.121250000,0.6484049930651873,2025-10-16,2025-10-16
CVE-2025-9772,0.000600000,0.188850000,0.806287563569117,2025-10-16,2025-10-16
CVE-2025-9771,0.000360000,0.096260000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-9770,0.000380000,0.110620000,0.5943134535367545,2025-10-16,2025-10-16
CVE-2025-9769,0.000590000,0.186230000,0.8023578363384188,2025-10-16,2025-10-16
CVE-2025-9768,0.000320000,0.083970000,0.37817845584835874,2025-10-16,2025-10-16
CVE-2025-9767,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9766,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9765,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9764,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9763,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9761,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9760,0.000550000,0.172710000,0.7808599167822469,2025-10-16,2025-10-16
CVE-2025-9759,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9758,0.000320000,0.083970000,0.37817845584835874,2025-10-16,2025-10-16
CVE-2025-9757,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9756,0.000320000,0.083970000,0.37817845584835874,2025-10-16,2025-10-16
CVE-2025-9755,0.000410000,0.121250000,0.6484049930651873,2025-10-16,2025-10-16
CVE-2025-9754,0.000320000,0.081210000,0.37817845584835874,2025-10-16,2025-10-16
CVE-2025-9753,0.000380000,0.109380000,0.5943134535367545,2025-10-16,2025-10-16
CVE-2025-9752,0.003840000,0.589360000,0.9690245030050856,2025-10-16,2025-10-16
CVE-2025-9751,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9570,0.000670000,0.212300000,0.834257975034674,2025-10-16,2025-10-16
CVE-2025-9569,0.000510000,0.157160000,0.7512713823393435,2025-10-16,2025-10-16
CVE-2025-9568,0.000510000,0.157160000,0.7512713823393435,2025-10-16,2025-10-16
CVE-2025-9567,0.000510000,0.157160000,0.7512713823393435,2025-10-16,2025-10-16
CVE-2025-9375,0.000810000,0.246420000,0.8629218677762367,2025-10-16,2025-10-16
CVE-2025-8662,0.000800000,0.244660000,0.8603791030975497,2025-10-16,2025-10-16
CVE-2025-7731,0.000170000,0.029940000,0.11719833564493759,2025-10-16,2025-10-16
CVE-2025-7405,0.002390000,0.469380000,0.9472954230235784,2025-10-16,2025-10-16
CVE-2025-6507,0.001040000,0.291420000,0.8888118354137772,2025-10-16,2025-10-16
CVE-2025-58318,0.000220000,0.046050000,0.16250577901063337,2025-10-16,2025-10-16
CVE-2025-58178,0.000560000,0.175100000,0.7871012482662968,2025-10-16,2025-10-16
CVE-2025-58162,0.001080000,0.298600000,0.8920480813684697,2025-10-16,2025-10-16
CVE-2025-58161,0.001360000,0.341650000,0.9103097549699491,2025-10-16,2025-10-16
CVE-2025-57808,0.000550000,0.173950000,0.7808599167822469,2025-10-16,2025-10-16
CVE-2025-57799,0.016620000,0.814020000,0.9914470642625982,2025-10-16,2025-10-16
CVE-2025-55007,0.000330000,0.085430000,0.4445214979195562,2025-10-16,2025-10-16
CVE-2025-54857,0.008000000,0.732500000,0.9842810910772076,2025-10-16,2025-10-16
CVE-2025-44017,0.000350000,0.094550000,0.5187239944521498,2025-10-16,2025-10-16
CVE-2025-41690,0.000360000,0.096720000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2025-41030,0.000950000,0.273730000,0.8809523809523809,2025-10-16,2025-10-16
CVE-2025-36133,0.000160000,0.025390000,0.09916782246879334,2025-10-16,2025-10-16
CVE-2025-3586,0.004850000,0.644370000,0.9761904761904762,2025-10-16,2025-10-16
CVE-2025-33102,0.000180000,0.031600000,0.1370781322237633,2025-10-16,2025-10-16
CVE-2025-33099,0.000270000,0.062790000,0.28640776699029125,2025-10-16,2025-10-16
CVE-2025-33084,0.000190000,0.037300000,0.14655570966250578,2025-10-16,2025-10-16
CVE-2025-33083,0.000310000,0.080560000,0.364539990753583,2025-10-16,2025-10-16
CVE-2025-33082,0.000310000,0.080560000,0.364539990753583,2025-10-16,2025-10-16
CVE-2025-2412,0.000740000,0.229800000,0.8472029588534443,2025-10-16,2025-10-16
CVE-2025-20708,0.003250000,0.549330000,0.959546925566343,2025-10-16,2025-10-16
CVE-2025-20707,0.000060000,0.002630000,0.008552935737401757,2025-10-16,2025-10-16
CVE-2025-20706,0.000060000,0.002490000,0.008552935737401757,2025-10-16,2025-10-16
CVE-2025-20705,0.000060000,0.002490000,0.008552935737401757,2025-10-16,2025-10-16
CVE-2025-20704,0.002150000,0.441620000,0.941747572815534,2025-10-16,2025-10-16
CVE-2025-20703,0.003640000,0.577350000,0.965788257050393,2025-10-16,2025-10-16
CVE-2025-0656,0.000840000,0.254400000,0.8668515950069348,2025-10-16,2025-10-16
CVE-2025-0610,0.000250000,0.053900000,0.2575127138233934,2025-10-16,2025-10-16
CVE-2024-28988,0.001790000,0.399260000,0.9297272306981045,2025-10-16,2025-10-16
CVE-2024-12925,0.000290000,0.073470000,0.3116042533518262,2025-10-16,2025-10-16
CVE-2024-12924,0.000360000,0.098580000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2024-12914,0.000360000,0.098150000,0.5423023578363384,2025-10-16,2025-10-16
CVE-2022-38696,0.000870000,0.259550000,0.871012482662968,2025-10-16,2025-10-16
CVE-2022-38695,0.000170000,0.031040000,0.11719833564493759,2025-10-16,2025-10-16
CVE-2022-38694,0.003370000,0.559600000,0.9609338881183541,2025-10-16,2025-10-16
CVE-2022-38693,0.000870000,0.259550000,0.871012482662968,2025-10-16,2025-10-16
CVE-2022-38692,0.000670000,0.211310000,0.834257975034674,2025-10-16,2025-10-16
CVE-2022-38691,0.001620000,0.377470000,0.920249653259362,2025-10-16,2025-10-16
CVE-2025-9837,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9836,0.000350000,0.092220000,0.5187239944521498,2025-10-16,2025-10-16
CVE-2025-9835,0.000420000,0.124600000,0.6597318539066112,2025-10-16,2025-10-16
CVE-2025-9834,0.000320000,0.081210000,0.37817845584835874,2025-10-16,2025-10-16
CVE-2025-9833,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9832,0.000530000,0.164960000,0.7616736014794268,2025-10-16,2025-10-16
CVE-2025-9831,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9830,0.000370000,0.105830000,0.565880721220527,2025-10-16,2025-10-16
CVE-2025-9829,0.000480000,0.148370000,0.7260748959778086,2025-10-16,2025-10-16
CVE-2025-9828,0.000630000,0.199880000,0.8187702265372169,2025-10-16,2025-10-16
CVE-2025-9784,0.002240000,0.450400000,0.9456773000462321,2025-10-16,2025-10-16
CVE-2025-9696,0.000120000,0.012340000,0.04669440591770689,2025-10-16,2025-10-16
CVE-2025-9573,0.004060000,0.603440000,0.9727230698104484,2025-10-16,2025-10-16
CVE-2025-9330,0.000180000,0.033140000,0.1370781322237633,2025-10-16,2025-10-16
