cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.210610000,0.8307905686546463,2025-10-17,2025-10-17
CVE-2025-9814,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9813,0.000940000,0.271770000,0.8800277392510403,2025-10-17,2025-10-17
CVE-2025-9812,0.000940000,0.271770000,0.8800277392510403,2025-10-17,2025-10-17
CVE-2025-9811,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9810,0.000180000,0.031150000,0.1356911696717522,2025-10-17,2025-10-17
CVE-2025-9809,0.000900000,0.265370000,0.8754045307443366,2025-10-17,2025-10-17
CVE-2025-9806,0.000150000,0.020180000,0.08183079056865465,2025-10-17,2025-10-17
CVE-2025-9805,0.000550000,0.172920000,0.7813222376329172,2025-10-17,2025-10-17
CVE-2025-9802,0.000370000,0.103950000,0.5654184003698567,2025-10-17,2025-10-17
CVE-2025-9801,0.000660000,0.207130000,0.8287101248266296,2025-10-17,2025-10-17
CVE-2025-9800,0.000550000,0.172920000,0.7813222376329172,2025-10-17,2025-10-17
CVE-2025-9799,0.000460000,0.140750000,0.6992602866389274,2025-10-17,2025-10-17
CVE-2025-9797,0.000350000,0.094020000,0.5046232085067036,2025-10-17,2025-10-17
CVE-2025-9796,0.000390000,0.111710000,0.6049468331021729,2025-10-17,2025-10-17
CVE-2025-9795,0.000260000,0.058960000,0.2605177993527508,2025-10-17,2025-10-17
CVE-2025-9794,0.000530000,0.164710000,0.763291724456773,2025-10-17,2025-10-17
CVE-2025-9793,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9792,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9791,0.000960000,0.276280000,0.8811835413777162,2025-10-17,2025-10-17
CVE-2025-9790,0.000370000,0.105630000,0.5654184003698567,2025-10-17,2025-10-17
CVE-2025-9789,0.000480000,0.147920000,0.7260748959778086,2025-10-17,2025-10-17
CVE-2025-9788,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9786,0.000360000,0.096370000,0.5420711974110033,2025-10-17,2025-10-17
CVE-2025-9783,0.001430000,0.352870000,0.9121590383726306,2025-10-17,2025-10-17
CVE-2025-9782,0.001430000,0.352870000,0.9121590383726306,2025-10-17,2025-10-17
CVE-2025-9781,0.001430000,0.352870000,0.9121590383726306,2025-10-17,2025-10-17
CVE-2025-9780,0.001430000,0.352870000,0.9121590383726306,2025-10-17,2025-10-17
CVE-2025-9779,0.001430000,0.352870000,0.9121590383726306,2025-10-17,2025-10-17
CVE-2025-9778,0.000120000,0.012960000,0.044845122515025426,2025-10-17,2025-10-17
CVE-2025-9775,0.000600000,0.188620000,0.8065187239944521,2025-10-17,2025-10-17
CVE-2025-9774,0.000290000,0.072800000,0.3116042533518262,2025-10-17,2025-10-17
