cve,epss,percentile,percentile_subset,timestamp,date,cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9837,0.004210000,0.348120000,0.7733796296296296,2026-08-24,2026-08-24,CVE-2025-9837,9.8,2026-06-17T10:09:52.397
CVE-2025-9836,0.002920000,0.211390000,0.5789351851851852,2026-08-24,2026-08-24,CVE-2025-9836,4.3,2026-06-17T10:09:52.260
CVE-2025-9835,0.003300000,0.253610000,0.6405092592592593,2026-08-24,2026-08-24,CVE-2025-9835,4.3,2026-06-17T10:09:52.113
CVE-2025-9834,0.002780000,0.196980000,0.5509259259259259,2026-08-24,2026-08-24,CVE-2025-9834,5.4,2026-06-17T10:09:51.973
CVE-2025-9833,0.004210000,0.348120000,0.7733796296296296,2026-08-24,2026-08-24,CVE-2025-9833,9.8,2026-06-17T10:09:51.830
CVE-2025-9832,0.004510000,0.372840000,0.8127314814814814,2026-08-24,2026-08-24,CVE-2025-9832,9.8,2026-06-17T10:09:51.690
CVE-2025-9831,0.004210000,0.348120000,0.7733796296296296,2026-08-24,2026-08-24,CVE-2025-9831,9.8,2026-06-17T10:09:51.550
CVE-2025-9830,0.004210000,0.348080000,0.7733796296296296,2026-08-24,2026-08-24,CVE-2025-9830,9.8,2026-06-17T10:09:51.410
CVE-2025-9829,0.004510000,0.372850000,0.8127314814814814,2026-08-24,2026-08-24,CVE-2025-9829,9.8,2026-06-17T10:09:51.270
CVE-2025-9828,0.003420000,0.266870000,0.6590277777777778,2026-08-24,2026-08-24,CVE-2025-9828,5.9,2026-06-17T10:09:51.130
CVE-2025-9784,0.023250000,0.821850000,0.9680555555555556,2026-08-24,2026-08-24,CVE-2025-9784,7.5,2026-08-19T08:17:09.990
CVE-2025-9696,0.001640000,0.058040000,0.2326388888888889,2026-08-24,2026-08-24,CVE-2025-9696,,2026-06-17T10:09:33.257
CVE-2025-9573,0.010870000,0.627410000,0.9456018518518519,2026-08-24,2026-08-24,CVE-2025-9573,,2026-06-17T10:09:17.493
CVE-2025-9330,0.001780000,0.073340000,0.28703703703703703,2026-08-24,2026-08-24,CVE-2025-9330,7.8,2026-06-17T10:08:46.037
CVE-2025-9329,0.002500000,0.160510000,0.4983796296296296,2026-08-24,2026-08-24,CVE-2025-9329,7.8,2026-06-17T10:08:45.930
CVE-2025-9328,0.002500000,0.160510000,0.4983796296296296,2026-08-24,2026-08-24,CVE-2025-9328,7.8,2026-06-17T10:08:45.817
CVE-2025-9327,0.002370000,0.144400000,0.4668981481481482,2026-08-24,2026-08-24,CVE-2025-9327,5.5,2026-06-17T10:08:45.697
CVE-2025-9326,0.002550000,0.167140000,0.5081018518518519,2026-08-24,2026-08-24,CVE-2025-9326,7.8,2026-06-17T10:08:45.587
CVE-2025-9325,0.002370000,0.144390000,0.4668981481481482,2026-08-24,2026-08-24,CVE-2025-9325,5.5,2026-06-17T10:08:45.470
CVE-2025-9324,0.002370000,0.144390000,0.4668981481481482,2026-08-24,2026-08-24,CVE-2025-9324,5.5,2026-06-17T10:08:45.357
CVE-2025-9323,0.002370000,0.144400000,0.4668981481481482,2026-08-24,2026-08-24,CVE-2025-9323,5.5,2026-06-17T10:08:45.240
CVE-2025-9276,0.006520000,0.484940000,0.9,2026-08-24,2026-08-24,CVE-2025-9276,9.8,2026-06-17T10:08:39.680
CVE-2025-9275,0.002200000,0.123300000,0.4050925925925926,2026-08-24,2026-08-24,CVE-2025-9275,7.8,2026-06-17T10:08:39.577
CVE-2025-9274,0.002250000,0.129090000,0.4236111111111111,2026-08-24,2026-08-24,CVE-2025-9274,7.8,2026-06-17T10:08:39.463
CVE-2025-9273,0.003810000,0.308710000,0.7194444444444444,2026-08-24,2026-08-24,CVE-2025-9273,4.3,2026-06-17T10:08:39.353
CVE-2025-9189,0.002730000,0.190770000,0.5381944444444444,2026-08-24,2026-08-24,CVE-2025-9189,7.8,2026-06-17T10:08:30.327
CVE-2025-9188,0.005050000,0.408530000,0.8537037037037037,2026-08-24,2026-08-24,CVE-2025-9188,7.8,2026-06-17T10:08:30.210
CVE-2025-8614,0.002650000,0.179680000,0.5236111111111111,2026-08-24,2026-08-24,CVE-2025-8614,7.8,2026-06-17T10:07:19.220
CVE-2025-8613,0.012200000,0.663420000,0.9525462962962963,2026-08-24,2026-08-24,CVE-2025-8613,7.2,2026-06-17T10:07:19.097
CVE-2025-8302,0.001490000,0.043320000,0.14189814814814813,2026-08-24,2026-08-24,CVE-2025-8302,8.8,2026-06-17T10:06:42.580
CVE-2025-8301,0.001490000,0.043330000,0.14189814814814813,2026-08-24,2026-08-24,CVE-2025-8301,7.8,2026-06-17T10:06:42.477
CVE-2025-8300,0.001490000,0.043320000,0.14189814814814813,2026-08-24,2026-08-24,CVE-2025-8300,8.8,2026-06-17T10:06:42.370
CVE-2025-8299,0.001490000,0.043330000,0.14189814814814813,2026-08-24,2026-08-24,CVE-2025-8299,8.8,2026-06-17T10:06:42.260
CVE-2025-8298,0.001340000,0.031520000,0.08657407407407407,2026-08-24,2026-08-24,CVE-2025-8298,3.8,2026-06-17T10:06:42.150
CVE-2025-7976,0.002140000,0.115410000,0.3872685185185185,2026-08-24,2026-08-24,CVE-2025-7976,7.8,2026-06-17T10:06:04.653
CVE-2025-7975,0.004920000,0.400320000,0.8476851851851852,2026-08-24,2026-08-24,CVE-2025-7975,7.8,2026-06-17T10:06:04.547
CVE-2025-7974,0.004120000,0.339610000,0.7587962962962963,2026-08-24,2026-08-24,CVE-2025-7974,7.5,2026-06-17T10:06:04.437
CVE-2025-6685,0.005460000,0.433040000,0.8673611111111111,2026-08-24,2026-08-24,CVE-2025-6685,8.8,2026-06-17T10:02:22.660
CVE-2025-6519,0.005200000,0.418140000,0.8587962962962963,2026-08-24,2026-08-24,CVE-2025-6519,9.8,2026-06-17T10:02:03.897
CVE-2025-57778,0.002730000,0.190770000,0.5381944444444444,2026-08-24,2026-08-24,CVE-2025-57778,7.8,2026-06-17T09:43:25.050
CVE-2025-57777,0.002730000,0.190770000,0.5381944444444444,2026-08-24,2026-08-24,CVE-2025-57777,7.8,2026-06-17T09:43:24.930
CVE-2025-57776,0.002730000,0.190770000,0.5381944444444444,2026-08-24,2026-08-24,CVE-2025-57776,7.8,2026-06-17T09:43:24.810
CVE-2025-57775,0.002680000,0.184950000,0.5305555555555556,2026-08-24,2026-08-24,CVE-2025-57775,7.8,2026-06-17T09:43:24.690
CVE-2025-57774,0.002730000,0.190760000,0.5381944444444444,2026-08-24,2026-08-24,CVE-2025-57774,7.8,2026-06-17T09:43:24.567
CVE-2025-57616,0.003610000,0.287950000,0.6921296296296297,2026-08-24,2026-08-24,CVE-2025-57616,7.5,2026-06-17T09:43:14.657
CVE-2025-57615,0.003610000,0.287950000,0.6921296296296297,2026-08-24,2026-08-24,CVE-2025-57615,7.5,2026-06-17T09:43:14.503
CVE-2025-57614,0.004470000,0.369700000,0.8101851851851852,2026-08-24,2026-08-24,CVE-2025-57614,7.5,2026-06-17T09:43:14.347
CVE-2025-57613,0.003610000,0.287950000,0.6921296296296297,2026-08-24,2026-08-24,CVE-2025-57613,7.5,2026-06-17T09:43:14.193
CVE-2025-57612,0.003610000,0.287960000,0.6921296296296297,2026-08-24,2026-08-24,CVE-2025-57612,7.5,2026-06-17T09:43:14.040
CVE-2025-57611,0.002690000,0.185620000,0.5333333333333333,2026-08-24,2026-08-24,CVE-2025-57611,5.3,2026-06-17T09:43:13.883
CVE-2025-57140,0.003760000,0.303680000,0.7134259259259259,2026-08-24,2026-08-24,CVE-2025-57140,9.8,2026-06-17T09:42:52.927
CVE-2025-5662,0.006950000,0.501830000,0.9078703703703703,2026-08-24,2026-08-24,CVE-2025-5662,9.8,2026-06-17T09:48:29.993
CVE-2025-56254,0.002060000,0.105350000,0.35856481481481484,2026-08-24,2026-08-24,CVE-2025-56254,4.3,2026-06-17T09:42:28.770
CVE-2025-55824,0.002520000,0.163040000,0.5016203703703703,2026-08-24,2026-08-24,CVE-2025-55824,6.5,2026-06-17T09:42:12.440
CVE-2025-55476,0.002560000,0.168630000,0.5092592592592593,2026-08-24,2026-08-24,CVE-2025-55476,6.5,2026-06-17T09:41:46.303
CVE-2025-55474,0.003650000,0.291450000,0.6972222222222222,2026-08-24,2026-08-24,CVE-2025-55474,6.1,2026-06-17T09:41:46.143
CVE-2025-55473,0.003200000,0.241930000,0.6252314814814814,2026-08-24,2026-08-24,CVE-2025-55473,6.1,2026-06-17T09:41:45.997
CVE-2025-55472,0.003560000,0.282030000,0.6835648148148148,2026-08-24,2026-08-24,CVE-2025-55472,6.5,2026-06-17T09:41:45.840
CVE-2025-55373,0.004490000,0.371380000,0.8115740740740741,2026-08-24,2026-08-24,CVE-2025-55373,5.3,2026-07-05T02:16:56.193
CVE-2025-55372,0.002840000,0.203060000,0.562962962962963,2026-08-24,2026-08-24,CVE-2025-55372,5.3,2026-06-17T09:41:43.190
CVE-2025-54599,0.004160000,0.343980000,0.7652777777777777,2026-08-24,2026-08-24,CVE-2025-54599,7.5,2026-06-17T09:40:22.450
CVE-2025-52551,0.003470000,0.272780000,0.6675925925925926,2026-08-24,2026-08-24,CVE-2025-52551,,2026-06-17T09:36:39.610
CVE-2025-52550,0.002240000,0.128400000,0.418287037037037,2026-08-24,2026-08-24,CVE-2025-52550,7.2,2026-06-17T09:36:39.490
CVE-2025-52549,0.004680000,0.384270000,0.8263888888888888,2026-08-24,2026-08-24,CVE-2025-52549,9.8,2026-06-17T09:36:39.360
CVE-2025-52548,0.003410000,0.265660000,0.6576388888888889,2026-08-24,2026-08-24,CVE-2025-52548,4.9,2026-06-17T09:36:39.237
CVE-2025-52547,0.003350000,0.258810000,0.6481481481481481,2026-08-24,2026-08-24,CVE-2025-52547,7.5,2026-06-17T09:36:39.110
CVE-2025-52546,0.002030000,0.101580000,0.33796296296296297,2026-08-24,2026-08-24,CVE-2025-52546,6.1,2026-06-17T09:36:38.980
CVE-2025-52545,0.002580000,0.171110000,0.5122685185185185,2026-08-24,2026-08-24,CVE-2025-52545,7.5,2026-06-17T09:36:38.860
CVE-2025-52544,0.003580000,0.284590000,0.687037037037037,2026-08-24,2026-08-24,CVE-2025-52544,7.5,2026-06-17T09:36:38.730
CVE-2025-52543,0.003000000,0.220280000,0.5953703703703703,2026-08-24,2026-08-24,CVE-2025-52543,7.5,2026-06-17T09:36:38.607
CVE-2025-51966,0.002510000,0.162020000,0.5,2026-08-24,2026-08-24,CVE-2025-51966,6.1,2026-06-17T09:35:53.720
CVE-2025-50757,0.018450000,0.773900000,0.9641203703703703,2026-08-24,2026-08-24,CVE-2025-50757,6.5,2026-06-17T09:35:21.990
CVE-2025-50755,0.010840000,0.626600000,0.9453703703703704,2026-08-24,2026-08-24,CVE-2025-50755,6.5,2026-06-17T09:35:21.670
CVE-2025-50565,0.002490000,0.160100000,0.49699074074074073,2026-08-24,2026-08-24,CVE-2025-50565,6.5,2026-06-17T09:35:09.647
CVE-2025-46810,0.001610000,0.054910000,0.2199074074074074,2026-08-24,2026-08-24,CVE-2025-46810,,2026-06-17T09:26:58.213
CVE-2025-46047,0.003550000,0.281740000,0.6821759259259259,2026-08-24,2026-08-24,CVE-2025-46047,6.5,2026-06-17T09:25:53.780
CVE-2025-43726,0.001370000,0.033230000,0.09398148148148149,2026-08-24,2026-08-24,CVE-2025-43726,7.8,2026-06-17T09:24:22.810
CVE-2025-41031,0.003290000,0.252220000,0.6391203703703704,2026-08-24,2026-08-24,CVE-2025-41031,,2026-06-17T09:22:27.493
CVE-2025-36162,0.002300000,0.135280000,0.4377314814814815,2026-08-24,2026-08-24,CVE-2025-36162,4.3,2026-06-17T09:14:34.200
CVE-2025-32100,0.002220000,0.126270000,0.41180555555555554,2026-08-24,2026-08-24,CVE-2025-32100,6.5,2026-06-17T09:11:26.607
CVE-2025-32098,0.002480000,0.157830000,0.4935185185185185,2026-08-24,2026-08-24,CVE-2025-32098,5.3,2026-06-17T09:11:26.457
CVE-2025-2414,0.003490000,0.274620000,0.6710648148148148,2026-08-24,2026-08-24,CVE-2025-2414,8.6,2026-06-17T09:06:58.900
CVE-2025-2413,0.003490000,0.274610000,0.6710648148148148,2026-08-24,2026-08-24,CVE-2025-2413,8.6,2026-06-17T09:06:58.803
CVE-2025-22418,0.000780000,0.001330000,0.004166666666666667,2026-08-24,2026-08-24,CVE-2025-22418,7.8,2026-06-17T08:47:11.803
CVE-2025-22417,0.000790000,0.001680000,0.005555555555555556,2026-08-24,2026-08-24,CVE-2025-22417,7.3,2026-06-17T08:47:11.293
CVE-2025-22416,0.000780000,0.001330000,0.004166666666666667,2026-08-24,2026-08-24,CVE-2025-22416,7.8,2026-06-17T08:47:10.780
CVE-2025-0670,0.002390000,0.147010000,0.4706018518518518,2026-08-24,2026-08-24,CVE-2025-0670,4.7,2026-06-17T08:26:56.263
CVE-2025-0640,0.002410000,0.149530000,0.47800925925925924,2026-08-24,2026-08-24,CVE-2025-0640,4.7,2026-06-17T08:26:53.347
