cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.209170000,0.8220064724919094,2025-10-21,2025-10-21
CVE-2025-9814,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9813,0.000940000,0.270750000,0.8754045307443366,2025-10-21,2025-10-21
CVE-2025-9812,0.000940000,0.270750000,0.8754045307443366,2025-10-21,2025-10-21
CVE-2025-9811,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9810,0.000180000,0.030920000,0.13384188626907073,2025-10-21,2025-10-21
CVE-2025-9809,0.000900000,0.264280000,0.8717059639389736,2025-10-21,2025-10-21
CVE-2025-9806,0.000150000,0.019810000,0.07766990291262135,2025-10-21,2025-10-21
CVE-2025-9805,0.000550000,0.171770000,0.770920018492834,2025-10-21,2025-10-21
CVE-2025-9802,0.000370000,0.102550000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9801,0.000660000,0.205760000,0.8206195099398983,2025-10-21,2025-10-21
CVE-2025-9800,0.000550000,0.171770000,0.770920018492834,2025-10-21,2025-10-21
CVE-2025-9799,0.000460000,0.139370000,0.6844660194174758,2025-10-21,2025-10-21
CVE-2025-9797,0.000350000,0.093160000,0.46994914470642624,2025-10-21,2025-10-21
CVE-2025-9796,0.000390000,0.110230000,0.5945446139620897,2025-10-21,2025-10-21
CVE-2025-9795,0.000260000,0.058070000,0.23971336107258437,2025-10-21,2025-10-21
CVE-2025-9794,0.000530000,0.163870000,0.7540453074433657,2025-10-21,2025-10-21
CVE-2025-9793,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9792,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9791,0.000960000,0.275280000,0.8767914932963476,2025-10-21,2025-10-21
CVE-2025-9790,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9789,0.000480000,0.147070000,0.7182154415164124,2025-10-21,2025-10-21
CVE-2025-9788,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9786,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9783,0.001430000,0.352130000,0.9110032362459547,2025-10-21,2025-10-21
CVE-2025-9782,0.001430000,0.352130000,0.9110032362459547,2025-10-21,2025-10-21
CVE-2025-9781,0.001430000,0.352130000,0.9110032362459547,2025-10-21,2025-10-21
CVE-2025-9780,0.001430000,0.352130000,0.9110032362459547,2025-10-21,2025-10-21
CVE-2025-9779,0.001430000,0.352130000,0.9110032362459547,2025-10-21,2025-10-21
CVE-2025-9778,0.000120000,0.012860000,0.044845122515025426,2025-10-21,2025-10-21
CVE-2025-9775,0.000600000,0.187330000,0.7972723069810449,2025-10-21,2025-10-21
CVE-2025-9774,0.000290000,0.071480000,0.3021266759130837,2025-10-21,2025-10-21
CVE-2025-9773,0.000410000,0.119120000,0.6377716134997689,2025-10-21,2025-10-21
CVE-2025-9772,0.000600000,0.187330000,0.7972723069810449,2025-10-21,2025-10-21
CVE-2025-9771,0.000360000,0.095640000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-9770,0.000380000,0.108850000,0.5815996301433195,2025-10-21,2025-10-21
CVE-2025-9769,0.000590000,0.184680000,0.7926490984743412,2025-10-21,2025-10-21
CVE-2025-9768,0.000320000,0.082680000,0.361997226074896,2025-10-21,2025-10-21
CVE-2025-9767,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9766,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9765,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9764,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9763,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9761,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9760,0.000550000,0.171400000,0.770920018492834,2025-10-21,2025-10-21
CVE-2025-9759,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9758,0.000320000,0.082680000,0.361997226074896,2025-10-21,2025-10-21
CVE-2025-9757,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9756,0.000320000,0.082680000,0.361997226074896,2025-10-21,2025-10-21
CVE-2025-9755,0.000410000,0.119120000,0.6377716134997689,2025-10-21,2025-10-21
CVE-2025-9754,0.000320000,0.080060000,0.361997226074896,2025-10-21,2025-10-21
CVE-2025-9753,0.000380000,0.107620000,0.5815996301433195,2025-10-21,2025-10-21
CVE-2025-9752,0.003840000,0.588860000,0.9676375404530745,2025-10-21,2025-10-21
CVE-2025-9751,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9570,0.000670000,0.210580000,0.8220064724919094,2025-10-21,2025-10-21
CVE-2025-9569,0.000510000,0.156010000,0.7434119278779473,2025-10-21,2025-10-21
CVE-2025-9568,0.000510000,0.156010000,0.7434119278779473,2025-10-21,2025-10-21
CVE-2025-9567,0.000510000,0.156010000,0.7434119278779473,2025-10-21,2025-10-21
CVE-2025-9375,0.000810000,0.245300000,0.8592233009708737,2025-10-21,2025-10-21
CVE-2025-8662,0.000800000,0.243580000,0.856911696717522,2025-10-21,2025-10-21
CVE-2025-7731,0.000170000,0.029630000,0.11257512713823394,2025-10-21,2025-10-21
CVE-2025-7405,0.002390000,0.468510000,0.9452149791955617,2025-10-21,2025-10-21
CVE-2025-6507,0.001040000,0.290580000,0.8851132686084142,2025-10-21,2025-10-21
CVE-2025-58318,0.000220000,0.045400000,0.1622746185852982,2025-10-21,2025-10-21
CVE-2025-58178,0.000560000,0.173900000,0.7790106333795654,2025-10-21,2025-10-21
CVE-2025-58162,0.001080000,0.297800000,0.888580674988442,2025-10-21,2025-10-21
CVE-2025-58161,0.001360000,0.340790000,0.9082293111419325,2025-10-21,2025-10-21
CVE-2025-57808,0.048110000,0.889660000,0.9944521497919556,2025-10-21,2025-10-21
CVE-2025-57799,0.016620000,0.813940000,0.9907535829865927,2025-10-21,2025-10-21
CVE-2025-55007,0.000330000,0.084050000,0.3964401294498382,2025-10-21,2025-10-21
CVE-2025-54857,0.008000000,0.732410000,0.9835876098012021,2025-10-21,2025-10-21
CVE-2025-44017,0.000350000,0.093840000,0.46994914470642624,2025-10-21,2025-10-21
CVE-2025-41690,0.000360000,0.096090000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2025-41030,0.000950000,0.272510000,0.875866851595007,2025-10-21,2025-10-21
CVE-2025-36133,0.000160000,0.025090000,0.09431345353675451,2025-10-21,2025-10-21
CVE-2025-3586,0.004850000,0.644120000,0.9741100323624595,2025-10-21,2025-10-21
CVE-2025-33102,0.000180000,0.031350000,0.13384188626907073,2025-10-21,2025-10-21
CVE-2025-33099,0.000270000,0.061670000,0.2859454461396209,2025-10-21,2025-10-21
CVE-2025-33084,0.000190000,0.037010000,0.14401294498381878,2025-10-21,2025-10-21
CVE-2025-33083,0.000310000,0.079460000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-33082,0.000310000,0.079460000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-2412,0.000740000,0.228630000,0.8446601941747572,2025-10-21,2025-10-21
CVE-2025-20708,0.003250000,0.548870000,0.9579288025889967,2025-10-21,2025-10-21
CVE-2025-20707,0.000060000,0.002620000,0.008090614886731391,2025-10-21,2025-10-21
CVE-2025-20706,0.000060000,0.002490000,0.008090614886731391,2025-10-21,2025-10-21
CVE-2025-20705,0.000060000,0.002490000,0.008090614886731391,2025-10-21,2025-10-21
CVE-2025-20704,0.002150000,0.440730000,0.9398982894128525,2025-10-21,2025-10-21
CVE-2025-20703,0.003640000,0.576920000,0.9648636153490523,2025-10-21,2025-10-21
CVE-2025-0656,0.000840000,0.253260000,0.863384188626907,2025-10-21,2025-10-21
CVE-2025-0610,0.000250000,0.052890000,0.21174294960702728,2025-10-21,2025-10-21
CVE-2024-28988,0.001790000,0.398430000,0.9269533055940823,2025-10-21,2025-10-21
CVE-2024-12925,0.000290000,0.072130000,0.3021266759130837,2025-10-21,2025-10-21
CVE-2024-12924,0.000360000,0.097830000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2024-12914,0.000360000,0.097450000,0.5263522884882108,2025-10-21,2025-10-21
CVE-2022-38696,0.000870000,0.258380000,0.8673139158576052,2025-10-21,2025-10-21
CVE-2022-38695,0.000170000,0.030750000,0.11257512713823394,2025-10-21,2025-10-21
CVE-2022-38694,0.003470000,0.565710000,0.9616273693943597,2025-10-21,2025-10-21
CVE-2022-38693,0.000870000,0.258380000,0.8673139158576052,2025-10-21,2025-10-21
CVE-2022-38692,0.000670000,0.209580000,0.8220064724919094,2025-10-21,2025-10-21
CVE-2022-38691,0.001620000,0.376740000,0.9179380490060102,2025-10-21,2025-10-21
CVE-2025-9837,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9836,0.000350000,0.090920000,0.46994914470642624,2025-10-21,2025-10-21
CVE-2025-9835,0.000420000,0.122380000,0.6481738326398521,2025-10-21,2025-10-21
CVE-2025-9834,0.000320000,0.080060000,0.361997226074896,2025-10-21,2025-10-21
CVE-2025-9833,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9832,0.000530000,0.163870000,0.7540453074433657,2025-10-21,2025-10-21
CVE-2025-9831,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9830,0.000370000,0.104130000,0.5501618122977346,2025-10-21,2025-10-21
CVE-2025-9829,0.000480000,0.147070000,0.7182154415164124,2025-10-21,2025-10-21
CVE-2025-9828,0.000630000,0.198190000,0.8097549699491448,2025-10-21,2025-10-21
CVE-2025-9784,0.002240000,0.449510000,0.9426722145168747,2025-10-21,2025-10-21
CVE-2025-9696,0.000120000,0.012150000,0.044845122515025426,2025-10-21,2025-10-21
CVE-2025-9573,0.004060000,0.602930000,0.970873786407767,2025-10-21,2025-10-21
CVE-2025-9330,0.000180000,0.032870000,0.13384188626907073,2025-10-21,2025-10-21
CVE-2025-9329,0.000740000,0.230130000,0.8446601941747572,2025-10-21,2025-10-21
CVE-2025-9328,0.000740000,0.230130000,0.8446601941747572,2025-10-21,2025-10-21
CVE-2025-9327,0.000310000,0.077160000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-9326,0.000740000,0.230130000,0.8446601941747572,2025-10-21,2025-10-21
CVE-2025-9325,0.000310000,0.077160000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-9324,0.000310000,0.077160000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-9323,0.000310000,0.077160000,0.34858992140545536,2025-10-21,2025-10-21
CVE-2025-9276,0.005140000,0.656180000,0.9766527970411466,2025-10-21,2025-10-21
CVE-2025-9275,0.000690000,0.214270000,0.8317152103559871,2025-10-21,2025-10-21
CVE-2025-9274,0.000550000,0.170300000,0.770920018492834,2025-10-21,2025-10-21
