cve,epss,percentile,percentile_subset,timestamp,date,cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9754,0.000370000,0.105910000,0.36742248958815366,2025-12-16,2025-12-16,CVE-2025-9754,5.4,2025-09-04T18:46:58.453
CVE-2025-9753,0.000440000,0.133570000,0.549976862563628,2025-12-16,2025-12-16,CVE-2025-9753,4.8,2025-09-04T18:46:50.757
CVE-2025-9752,0.004010000,0.600600000,0.9592781119851921,2025-12-16,2025-12-16,CVE-2025-9752,9.8,2025-09-04T18:47:25.440
CVE-2025-9751,0.000390000,0.114110000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-9751,9.8,2025-09-08T14:06:05.217
CVE-2025-9570,0.000700000,0.217890000,0.8010180472003702,2025-12-16,2025-12-16,CVE-2025-9570,4.9,2025-09-25T14:18:25.953
CVE-2025-9569,0.000590000,0.184750000,0.7457195742711707,2025-12-16,2025-12-16,CVE-2025-9569,6.1,2025-09-25T14:18:03.243
CVE-2025-9568,0.000590000,0.184750000,0.7457195742711707,2025-12-16,2025-12-16,CVE-2025-9568,6.1,2025-09-25T14:18:31.453
CVE-2025-9567,0.000590000,0.184750000,0.7457195742711707,2025-12-16,2025-12-16,CVE-2025-9567,6.1,2025-09-25T14:18:08.317
CVE-2025-9375,0.000840000,0.249810000,0.8391948172142527,2025-12-16,2025-12-16,CVE-2025-9375,,2025-09-08T21:15:34.570
CVE-2025-8662,0.000930000,0.266120000,0.8537714021286441,2025-12-16,2025-12-16,CVE-2025-8662,4.3,2025-09-04T16:56:19.207
CVE-2025-7731,0.000180000,0.037350000,0.15131883387320685,2025-12-16,2025-12-16,CVE-2025-7731,7.5,2025-09-02T15:55:25.420
CVE-2025-7405,0.001860000,0.406170000,0.918093475242943,2025-12-16,2025-12-16,CVE-2025-7405,7.3,2025-09-02T15:55:25.420
CVE-2025-6507,0.001090000,0.299030000,0.8773715872281351,2025-12-16,2025-12-16,CVE-2025-6507,9.8,2025-09-02T15:55:25.420
CVE-2025-58318,0.000260000,0.064090000,0.3040259139287367,2025-12-16,2025-12-16,CVE-2025-58318,,2025-09-02T15:55:25.420
CVE-2025-58178,0.000480000,0.149910000,0.6385932438685794,2025-12-16,2025-12-16,CVE-2025-58178,7.8,2025-09-02T15:55:25.420
CVE-2025-58162,0.001130000,0.307120000,0.8833873206848681,2025-12-16,2025-12-16,CVE-2025-58162,6.5,2025-09-03T15:48:23.827
CVE-2025-58161,0.001570000,0.371470000,0.9062933826931976,2025-12-16,2025-12-16,CVE-2025-58161,4.3,2025-09-03T15:48:43.537
CVE-2025-57808,0.060430000,0.903700000,0.9923646459972235,2025-12-16,2025-12-16,CVE-2025-57808,8.1,2025-09-10T19:03:00.280
CVE-2025-57799,0.014420000,0.802440000,0.9840351689032855,2025-12-16,2025-12-16,CVE-2025-57799,,2025-09-02T15:55:25.420
CVE-2025-55007,0.000380000,0.110870000,0.4012031466913466,2025-12-16,2025-12-16,CVE-2025-55007,5.3,2025-09-05T17:57:12.773
CVE-2025-54857,0.008350000,0.740000000,0.9780194354465526,2025-12-16,2025-12-16,CVE-2025-54857,9.8,2025-09-02T15:55:25.420
CVE-2025-44017,0.000410000,0.121660000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-44017,4.3,2025-09-02T15:55:25.420
CVE-2025-41690,0.000360000,0.102350000,0.3486811661267932,2025-12-16,2025-12-16,CVE-2025-41690,7.4,2025-09-02T15:55:25.420
CVE-2025-41030,0.000990000,0.283110000,0.8651087459509487,2025-12-16,2025-12-16,CVE-2025-41030,,2025-09-02T15:55:25.420
CVE-2025-36133,0.000170000,0.031010000,0.09093012494215641,2025-12-16,2025-12-16,CVE-2025-36133,5.9,2025-09-02T15:55:25.420
CVE-2025-3586,0.002860000,0.517260000,0.9428505321610365,2025-12-16,2025-12-16,CVE-2025-3586,7.2,2025-12-12T20:08:45.127
CVE-2025-33102,0.000180000,0.039970000,0.15131883387320685,2025-12-16,2025-12-16,CVE-2025-33102,7.5,2025-09-03T16:04:24.403
CVE-2025-33099,0.000280000,0.073130000,0.3125867653863952,2025-12-16,2025-12-16,CVE-2025-33099,5.9,2025-09-03T16:04:38.267
CVE-2025-33084,0.000200000,0.046170000,0.24086071263304026,2025-12-16,2025-12-16,CVE-2025-33084,5.9,2025-09-03T16:04:50.150
CVE-2025-33083,0.000360000,0.104830000,0.3486811661267932,2025-12-16,2025-12-16,CVE-2025-33083,5.4,2025-09-03T16:05:02.183
CVE-2025-33082,0.000360000,0.104830000,0.3486811661267932,2025-12-16,2025-12-16,CVE-2025-33082,5.4,2025-09-03T16:05:38.653
CVE-2025-2412,0.000980000,0.276080000,0.8623322535863026,2025-12-16,2025-12-16,CVE-2025-2412,8.6,2025-09-02T15:55:25.420
CVE-2025-20708,0.003390000,0.561310000,0.951411383618695,2025-12-16,2025-12-16,CVE-2025-20708,8.1,2025-09-03T16:06:40.560
CVE-2025-20707,0.000060000,0.002980000,0.01064322073114299,2025-12-16,2025-12-16,CVE-2025-20707,6.7,2025-09-03T16:06:46.333
CVE-2025-20706,0.000070000,0.003360000,0.015964831096714482,2025-12-16,2025-12-16,CVE-2025-20706,7.8,2025-09-03T16:06:51.920
CVE-2025-20705,0.000070000,0.003360000,0.015964831096714482,2025-12-16,2025-12-16,CVE-2025-20705,7.8,2025-09-03T16:07:32.640
CVE-2025-20704,0.002490000,0.480410000,0.9382230448866266,2025-12-16,2025-12-16,CVE-2025-20704,8.8,2025-09-03T16:07:22.770
CVE-2025-20703,0.003800000,0.588110000,0.9567329939842666,2025-12-16,2025-12-16,CVE-2025-20703,7.5,2025-09-03T16:07:38.867
CVE-2025-0656,0.000970000,0.275110000,0.8597871355853771,2025-12-16,2025-12-16,CVE-2025-0656,6.1,2025-09-03T16:05:47.800
CVE-2025-0610,0.000260000,0.063250000,0.3040259139287367,2025-12-16,2025-12-16,CVE-2025-0610,8.6,2025-09-02T15:55:25.420
CVE-2024-28988,0.009260000,0.754280000,0.979176307265155,2025-12-16,2025-12-16,CVE-2024-28988,9.8,2025-11-14T23:32:43.077
CVE-2024-12925,0.000310000,0.082780000,0.32577510411846367,2025-12-16,2025-12-16,CVE-2024-12925,7.3,2025-09-02T15:55:25.420
CVE-2024-12924,0.000420000,0.125430000,0.4872744099953725,2025-12-16,2025-12-16,CVE-2024-12924,6.3,2025-09-02T15:55:25.420
CVE-2024-12914,0.000420000,0.124970000,0.4872744099953725,2025-12-16,2025-12-16,CVE-2024-12914,4.3,2025-09-02T15:55:25.420
CVE-2022-38696,0.000910000,0.262020000,0.8509949097639982,2025-12-16,2025-12-16,CVE-2022-38696,9.8,2025-09-02T15:55:25.420
CVE-2022-38695,0.000200000,0.046090000,0.24086071263304026,2025-12-16,2025-12-16,CVE-2022-38695,7.8,2025-09-02T15:55:25.420
CVE-2022-38694,0.002880000,0.519180000,0.9435446552521981,2025-12-16,2025-12-16,CVE-2022-38694,7.8,2025-09-02T15:55:25.420
CVE-2022-38693,0.000910000,0.262020000,0.8509949097639982,2025-12-16,2025-12-16,CVE-2022-38693,9.8,2025-09-02T15:55:25.420
CVE-2022-38692,0.000700000,0.215830000,0.8010180472003702,2025-12-16,2025-12-16,CVE-2022-38692,9.8,2025-09-02T15:55:25.420
CVE-2022-38691,0.001380000,0.345200000,0.8993521517815826,2025-12-16,2025-12-16,CVE-2022-38691,7.8,2025-09-02T15:55:25.420
CVE-2025-9837,0.000390000,0.114110000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-9837,9.8,2025-09-05T17:40:24.190
CVE-2025-9836,0.000460000,0.141400000,0.6200832947709394,2025-12-16,2025-12-16,CVE-2025-9836,4.3,2025-11-26T16:29:06.563
CVE-2025-9835,0.000480000,0.150470000,0.6385932438685794,2025-12-16,2025-12-16,CVE-2025-9835,4.3,2025-09-05T17:44:00.117
CVE-2025-9834,0.000370000,0.105910000,0.36742248958815366,2025-12-16,2025-12-16,CVE-2025-9834,5.4,2025-09-05T17:46:46.433
CVE-2025-9833,0.000390000,0.114110000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-9833,9.8,2025-09-05T17:47:55.323
CVE-2025-9832,0.000550000,0.173460000,0.7142526608051828,2025-12-16,2025-12-16,CVE-2025-9832,9.8,2025-09-05T17:50:31.347
CVE-2025-9831,0.000390000,0.114110000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-9831,9.8,2025-09-05T17:54:03.170
CVE-2025-9830,0.000390000,0.114110000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-9830,9.8,2025-09-05T18:02:42.197
CVE-2025-9829,0.000510000,0.157970000,0.6850994909763998,2025-12-16,2025-12-16,CVE-2025-9829,9.8,2025-09-05T18:03:25.270
CVE-2025-9828,0.000660000,0.206200000,0.7873669597408607,2025-12-16,2025-12-16,CVE-2025-9828,5.9,2025-10-03T15:05:39.963
CVE-2025-9784,0.004230000,0.614920000,0.9622859787135586,2025-12-16,2025-12-16,CVE-2025-9784,7.5,2025-12-11T23:15:51.433
CVE-2025-9696,0.000130000,0.014200000,0.04349838037945396,2025-12-16,2025-12-16,CVE-2025-9696,,2025-09-04T15:36:56.447
CVE-2025-9573,0.004250000,0.615570000,0.962517353077279,2025-12-16,2025-12-16,CVE-2025-9573,,2025-09-02T15:55:25.420
CVE-2025-9330,0.000210000,0.048240000,0.26862563627950026,2025-12-16,2025-12-16,CVE-2025-9330,7.8,2025-09-08T13:52:46.100
CVE-2025-9329,0.000850000,0.252210000,0.8417399352151782,2025-12-16,2025-12-16,CVE-2025-9329,7.8,2025-09-08T13:51:41.663
CVE-2025-9328,0.000850000,0.252210000,0.8417399352151782,2025-12-16,2025-12-16,CVE-2025-9328,7.8,2025-09-08T13:52:41.887
CVE-2025-9327,0.000350000,0.100120000,0.33896344285053215,2025-12-16,2025-12-16,CVE-2025-9327,5.5,2025-09-08T13:51:51.967
CVE-2025-9326,0.000850000,0.252210000,0.8417399352151782,2025-12-16,2025-12-16,CVE-2025-9326,7.8,2025-09-08T13:52:16.540
CVE-2025-9325,0.000350000,0.100120000,0.33896344285053215,2025-12-16,2025-12-16,CVE-2025-9325,5.5,2025-09-08T13:52:37.100
CVE-2025-9324,0.000350000,0.100120000,0.33896344285053215,2025-12-16,2025-12-16,CVE-2025-9324,5.5,2025-09-08T13:52:30.743
CVE-2025-9323,0.000350000,0.100120000,0.33896344285053215,2025-12-16,2025-12-16,CVE-2025-9323,5.5,2025-09-08T13:51:34.297
CVE-2025-9276,0.006790000,0.708880000,0.9733919481721425,2025-12-16,2025-12-16,CVE-2025-9276,9.8,2025-09-04T15:36:56.447
CVE-2025-9275,0.000790000,0.239520000,0.8287829708468302,2025-12-16,2025-12-16,CVE-2025-9275,7.8,2025-09-15T14:43:03.917
CVE-2025-9274,0.000630000,0.197630000,0.7700138824618232,2025-12-16,2025-12-16,CVE-2025-9274,7.8,2025-09-15T14:43:01.750
CVE-2025-9273,0.002170000,0.443010000,0.9303563165201296,2025-12-16,2025-12-16,CVE-2025-9273,4.3,2025-09-04T15:36:56.447
CVE-2025-9189,0.000410000,0.121880000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-9189,7.8,2025-10-09T19:52:55.733
CVE-2025-9188,0.002600000,0.491410000,0.9396112910689496,2025-12-16,2025-12-16,CVE-2025-9188,7.8,2025-10-09T19:53:26.143
CVE-2025-8614,0.000210000,0.048240000,0.26862563627950026,2025-12-16,2025-12-16,CVE-2025-8614,7.8,2025-09-10T14:36:09.027
CVE-2025-8613,0.012270000,0.786280000,0.9821841739935215,2025-12-16,2025-12-16,CVE-2025-8613,7.2,2025-09-04T15:36:56.447
CVE-2025-8302,0.000220000,0.051120000,0.2834335955576122,2025-12-16,2025-12-16,CVE-2025-8302,8.8,2025-09-10T15:00:15.943
CVE-2025-8301,0.000220000,0.051120000,0.2834335955576122,2025-12-16,2025-12-16,CVE-2025-8301,7.8,2025-09-10T15:00:04.563
CVE-2025-8300,0.000220000,0.051120000,0.2834335955576122,2025-12-16,2025-12-16,CVE-2025-8300,8.8,2025-09-10T15:00:11.357
CVE-2025-8299,0.000220000,0.051120000,0.2834335955576122,2025-12-16,2025-12-16,CVE-2025-8299,8.8,2025-09-10T14:59:58.543
CVE-2025-8298,0.000180000,0.040130000,0.15131883387320685,2025-12-16,2025-12-16,CVE-2025-8298,3.8,2025-09-10T15:00:07.030
CVE-2025-7976,0.002860000,0.517580000,0.9428505321610365,2025-12-16,2025-12-16,CVE-2025-7976,7.8,2025-09-24T20:43:08.907
CVE-2025-7975,0.003890000,0.593300000,0.9578898658028691,2025-12-16,2025-12-16,CVE-2025-7975,7.8,2025-09-24T20:42:21.560
CVE-2025-7974,0.000930000,0.267150000,0.8537714021286441,2025-12-16,2025-12-16,CVE-2025-7974,3.7,2025-09-04T15:36:56.447
CVE-2025-6685,0.013240000,0.793860000,0.982878297084683,2025-12-16,2025-12-16,CVE-2025-6685,8.8,2025-09-04T15:36:56.447
CVE-2025-6519,0.000620000,0.194700000,0.7639981490050902,2025-12-16,2025-12-16,CVE-2025-6519,9.8,2025-10-10T14:18:29.190
CVE-2025-57778,0.000410000,0.121880000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-57778,7.8,2025-10-09T19:53:55.477
CVE-2025-57777,0.000250000,0.059930000,0.2998611753817677,2025-12-16,2025-12-16,CVE-2025-57777,7.8,2025-10-09T19:54:18.407
CVE-2025-57776,0.000410000,0.121880000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-57776,7.8,2025-10-09T19:54:39.950
CVE-2025-57775,0.000410000,0.121880000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-57775,7.8,2025-10-09T19:55:02.193
CVE-2025-57774,0.000410000,0.121880000,0.475937066173068,2025-12-16,2025-12-16,CVE-2025-57774,7.8,2025-10-09T19:33:54.973
CVE-2025-57616,0.000750000,0.228150000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-57616,7.5,2025-09-10T18:25:12.660
CVE-2025-57615,0.000750000,0.228670000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-57615,7.5,2025-09-10T18:31:27.533
CVE-2025-57614,0.001220000,0.320820000,0.8896344285053216,2025-12-16,2025-12-16,CVE-2025-57614,7.5,2025-09-10T18:31:47.433
CVE-2025-57613,0.000750000,0.228670000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-57613,7.5,2025-09-10T18:33:24.547
CVE-2025-57612,0.000750000,0.228670000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-57612,7.5,2025-09-10T18:35:48.720
CVE-2025-57611,0.000540000,0.168710000,0.7084683017121703,2025-12-16,2025-12-16,CVE-2025-57611,5.3,2025-09-10T18:36:58.663
CVE-2025-57140,0.000460000,0.141320000,0.6200832947709394,2025-12-16,2025-12-16,CVE-2025-57140,9.8,2025-09-04T17:46:32.590
CVE-2025-5662,0.008330000,0.739590000,0.977788061082832,2025-12-16,2025-12-16,CVE-2025-5662,9.8,2025-09-02T15:55:25.420
CVE-2025-56254,0.000370000,0.109200000,0.36742248958815366,2025-12-16,2025-12-16,CVE-2025-56254,4.3,2025-09-04T17:02:44.477
CVE-2025-55824,0.000560000,0.174720000,0.7221193891716797,2025-12-16,2025-12-16,CVE-2025-55824,6.5,2025-09-05T18:06:02.743
CVE-2025-55476,0.000340000,0.096980000,0.3322535863026377,2025-12-16,2025-12-16,CVE-2025-55476,6.5,2025-09-05T18:10:09.907
CVE-2025-55474,0.000500000,0.156670000,0.6753817677001388,2025-12-16,2025-12-16,CVE-2025-55474,6.1,2025-09-05T18:01:33.103
CVE-2025-55473,0.000390000,0.116000000,0.4097639981490051,2025-12-16,2025-12-16,CVE-2025-55473,6.1,2025-09-04T15:36:56.447
CVE-2025-55472,0.000380000,0.110330000,0.4012031466913466,2025-12-16,2025-12-16,CVE-2025-55472,6.5,2025-09-11T21:19:43.863
CVE-2025-55373,0.001080000,0.298310000,0.8762147154095327,2025-12-16,2025-12-16,CVE-2025-55373,5.3,2025-09-11T21:19:36.443
CVE-2025-55372,0.000750000,0.228670000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-55372,5.3,2025-09-11T21:17:29.997
CVE-2025-54599,0.000570000,0.179790000,0.7279037482646923,2025-12-16,2025-12-16,CVE-2025-54599,7.5,2025-09-10T18:48:37.770
CVE-2025-52551,0.000610000,0.192700000,0.7570569180934752,2025-12-16,2025-12-16,CVE-2025-52551,,2025-09-02T15:55:25.420
CVE-2025-52550,0.000260000,0.064190000,0.3040259139287367,2025-12-16,2025-12-16,CVE-2025-52550,7.2,2025-10-01T18:20:33.640
CVE-2025-52549,0.000650000,0.204350000,0.7841277186487737,2025-12-16,2025-12-16,CVE-2025-52549,9.8,2025-10-01T18:23:48.017
CVE-2025-52548,0.000380000,0.112630000,0.4012031466913466,2025-12-16,2025-12-16,CVE-2025-52548,4.9,2025-10-01T18:25:16.733
CVE-2025-52547,0.000890000,0.257930000,0.8484497917630727,2025-12-16,2025-12-16,CVE-2025-52547,7.5,2025-10-01T18:25:49.187
CVE-2025-52546,0.000840000,0.249210000,0.8391948172142527,2025-12-16,2025-12-16,CVE-2025-52546,6.1,2025-10-01T18:26:57.600
CVE-2025-52545,0.000490000,0.154280000,0.6503933364183249,2025-12-16,2025-12-16,CVE-2025-52545,7.5,2025-10-01T18:27:05.687
CVE-2025-52544,0.001020000,0.286960000,0.8713558537714021,2025-12-16,2025-12-16,CVE-2025-52544,7.5,2025-10-01T18:27:30.030
CVE-2025-52543,0.000750000,0.228650000,0.8169828782970847,2025-12-16,2025-12-16,CVE-2025-52543,7.5,2025-10-01T18:27:55.450
CVE-2025-51966,0.000510000,0.158150000,0.6850994909763998,2025-12-16,2025-12-16,CVE-2025-51966,6.1,2025-09-05T18:26:30.580
CVE-2025-50757,0.143500000,0.941680000,0.996298010180472,2025-12-16,2025-12-16,CVE-2025-50757,6.5,2025-09-04T17:47:15.087
CVE-2025-50755,0.143500000,0.941680000,0.996298010180472,2025-12-16,2025-12-16,CVE-2025-50755,6.5,2025-09-04T17:47:08.720
CVE-2025-50565,0.000350000,0.097610000,0.33896344285053215,2025-12-16,2025-12-16,CVE-2025-50565,6.5,2025-09-05T18:51:43.197
CVE-2025-46810,0.000210000,0.049100000,0.26862563627950026,2025-12-16,2025-12-16,CVE-2025-46810,,2025-09-02T15:55:25.420
CVE-2025-46047,0.000220000,0.051390000,0.2834335955576122,2025-12-16,2025-12-16,CVE-2025-46047,6.5,2025-09-04T17:46:45.237
CVE-2025-43726,0.000160000,0.028550000,0.06293382693197594,2025-12-16,2025-12-16,CVE-2025-43726,7.8,2025-11-04T15:37:09.027
CVE-2025-41031,0.000990000,0.283110000,0.8651087459509487,2025-12-16,2025-12-16,CVE-2025-41031,,2025-09-02T15:55:25.420
CVE-2025-36162,0.000370000,0.105160000,0.36742248958815366,2025-12-16,2025-12-16,CVE-2025-36162,4.3,2025-09-04T15:36:56.447
CVE-2025-32100,0.000450000,0.138910000,0.561082832022212,2025-12-16,2025-12-16,CVE-2025-32100,6.5,2025-09-05T19:09:42.710
CVE-2025-32098,0.000460000,0.143020000,0.6200832947709394,2025-12-16,2025-12-16,CVE-2025-32098,5.3,2025-09-05T19:33:29.087
CVE-2025-2414,0.000980000,0.276080000,0.8623322535863026,2025-12-16,2025-12-16,CVE-2025-2414,8.6,2025-09-02T15:55:25.420
CVE-2025-2413,0.000980000,0.276080000,0.8623322535863026,2025-12-16,2025-12-16,CVE-2025-2413,8.6,2025-09-02T15:55:25.420
CVE-2025-22418,0.000050000,0.002000000,0.0034706154558074966,2025-12-16,2025-12-16,CVE-2025-22418,7.8,2025-09-04T16:39:53.440
CVE-2025-22417,0.000040000,0.001360000,0.0013882461823229986,2025-12-16,2025-12-16,CVE-2025-22417,7.3,2025-09-04T16:39:57.460
CVE-2025-22416,0.000050000,0.002000000,0.0034706154558074966,2025-12-16,2025-12-16,CVE-2025-22416,7.8,2025-09-04T16:40:02.630
CVE-2025-0670,0.000470000,0.144760000,0.6291068949560389,2025-12-16,2025-12-16,CVE-2025-0670,4.7,2025-09-02T15:55:25.420
CVE-2025-0640,0.000470000,0.144760000,0.6291068949560389,2025-12-16,2025-12-16,CVE-2025-0640,4.7,2025-09-02T15:55:25.420
