cve,epss,percentile,percentile_subset,timestamp,date,cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9815,0.002680000,0.182000000,0.5745370370370371,2026-06-16,2026-06-16,CVE-2025-9815,7.8,2026-04-29T01:00:01.613
CVE-2025-9814,0.003840000,0.300360000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9814,9.8,2026-04-29T01:00:01.613
CVE-2025-9813,0.007850000,0.511470000,0.9287037037037037,2026-06-16,2026-06-16,CVE-2025-9813,8.8,2025-09-04T17:48:17.693
CVE-2025-9812,0.005950000,0.436430000,0.8925925925925926,2026-06-16,2026-06-16,CVE-2025-9812,8.8,2025-09-04T17:01:04.197
CVE-2025-9811,0.003840000,0.300360000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9811,9.8,2026-04-29T01:00:01.613
CVE-2025-9810,0.000990000,0.010070000,0.038657407407407404,2026-06-16,2026-06-16,CVE-2025-9810,5.8,2026-04-22T16:16:52.427
CVE-2025-9809,0.003950000,0.311350000,0.7821759259259259,2026-06-16,2026-06-16,CVE-2025-9809,9.8,2025-12-08T15:18:11.893
CVE-2025-9806,0.001450000,0.040290000,0.17685185185185184,2026-06-16,2026-06-16,CVE-2025-9806,6.4,2026-04-29T01:00:01.613
CVE-2025-9805,0.002610000,0.172540000,0.5615740740740741,2026-06-16,2026-06-16,CVE-2025-9805,7.5,2026-04-29T01:00:01.613
CVE-2025-9802,0.002400000,0.148280000,0.5164351851851852,2026-06-16,2026-06-16,CVE-2025-9802,4.7,2026-04-15T00:35:42.020
CVE-2025-9801,0.006600000,0.465870000,0.9060185185185186,2026-06-16,2026-06-16,CVE-2025-9801,8.1,2026-04-29T01:00:01.613
CVE-2025-9800,0.002850000,0.200430000,0.6041666666666666,2026-06-16,2026-06-16,CVE-2025-9800,6.1,2026-04-29T01:00:01.613
CVE-2025-9799,0.002570000,0.168080000,0.5539351851851851,2026-06-16,2026-06-16,CVE-2025-9799,5.0,2026-04-29T01:00:01.613
CVE-2025-9797,0.002460000,0.155900000,0.5303240740740741,2026-06-16,2026-06-16,CVE-2025-9797,2.4,2026-04-29T01:00:01.613
CVE-2025-9796,0.003280000,0.243460000,0.6773148148148148,2026-06-16,2026-06-16,CVE-2025-9796,4.1,2026-04-29T01:00:01.613
CVE-2025-9795,0.002060000,0.106760000,0.42083333333333334,2026-06-16,2026-06-16,CVE-2025-9795,5.4,2026-04-29T01:00:01.613
CVE-2025-9794,0.003870000,0.303800000,0.7692129629629629,2026-06-16,2026-06-16,CVE-2025-9794,9.8,2026-04-29T01:00:01.613
CVE-2025-9793,0.003840000,0.300360000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9793,9.8,2026-04-29T01:00:01.613
CVE-2025-9792,0.003840000,0.300380000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9792,9.8,2026-04-29T01:00:01.613
CVE-2025-9791,0.007700000,0.506950000,0.9256944444444445,2026-06-16,2026-06-16,CVE-2025-9791,9.8,2025-09-04T16:20:55.250
CVE-2025-9790,0.004410000,0.349430000,0.8273148148148148,2026-06-16,2026-06-16,CVE-2025-9790,9.8,2026-04-29T01:00:01.613
CVE-2025-9789,0.004410000,0.349460000,0.8273148148148148,2026-06-16,2026-06-16,CVE-2025-9789,9.8,2026-04-29T01:00:01.613
CVE-2025-9788,0.003840000,0.300390000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9788,9.8,2026-04-29T01:00:01.613
CVE-2025-9786,0.003840000,0.300400000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9786,9.8,2026-04-29T01:00:01.613
CVE-2025-9783,0.005980000,0.438030000,0.8935185185185185,2026-06-16,2026-06-16,CVE-2025-9783,8.8,2025-09-04T16:52:53.580
CVE-2025-9782,0.005980000,0.438030000,0.8935185185185185,2026-06-16,2026-06-16,CVE-2025-9782,8.8,2025-09-04T16:42:23.857
CVE-2025-9781,0.005980000,0.438030000,0.8935185185185185,2026-06-16,2026-06-16,CVE-2025-9781,8.8,2025-09-04T16:42:38.633
CVE-2025-9780,0.005980000,0.438020000,0.8935185185185185,2026-06-16,2026-06-16,CVE-2025-9780,8.8,2025-09-04T16:42:51.847
CVE-2025-9779,0.005980000,0.438020000,0.8935185185185185,2026-06-16,2026-06-16,CVE-2025-9779,8.8,2025-09-04T16:42:59.583
CVE-2025-9778,0.001300000,0.029210000,0.1025462962962963,2026-06-16,2026-06-16,CVE-2025-9778,7.0,2026-04-29T01:00:01.613
CVE-2025-9775,0.004900000,0.381000000,0.8581018518518518,2026-06-16,2026-06-16,CVE-2025-9775,9.8,2026-04-29T01:00:01.613
CVE-2025-9774,0.003580000,0.274590000,0.7240740740740741,2026-06-16,2026-06-16,CVE-2025-9774,4.3,2025-09-04T16:16:03.660
CVE-2025-9773,0.003640000,0.280490000,0.7305555555555555,2026-06-16,2026-06-16,CVE-2025-9773,6.1,2026-04-29T01:00:01.613
CVE-2025-9772,0.004900000,0.381000000,0.8581018518518518,2026-06-16,2026-06-16,CVE-2025-9772,9.8,2026-04-29T01:00:01.613
CVE-2025-9771,0.003840000,0.300370000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9771,9.8,2026-04-29T01:00:01.613
CVE-2025-9770,0.004370000,0.346720000,0.8247685185185185,2026-06-16,2026-06-16,CVE-2025-9770,9.8,2026-04-29T01:00:01.613
CVE-2025-9769,0.258750000,0.977080000,0.9969907407407408,2026-06-16,2026-06-16,CVE-2025-9769,6.2,2026-04-29T01:00:01.613
CVE-2025-9768,0.004030000,0.318320000,0.7895833333333333,2026-06-16,2026-06-16,CVE-2025-9768,9.8,2025-09-04T16:44:09.123
CVE-2025-9767,0.004830000,0.377060000,0.8530092592592593,2026-06-16,2026-06-16,CVE-2025-9767,9.8,2026-04-29T01:00:01.613
CVE-2025-9766,0.005500000,0.414670000,0.88125,2026-06-16,2026-06-16,CVE-2025-9766,9.8,2026-04-29T01:00:01.613
CVE-2025-9765,0.003870000,0.303740000,0.7692129629629629,2026-06-16,2026-06-16,CVE-2025-9765,9.8,2026-04-29T01:00:01.613
CVE-2025-9764,0.003870000,0.303880000,0.7692129629629629,2026-06-16,2026-06-16,CVE-2025-9764,9.8,2026-04-29T01:00:01.613
CVE-2025-9763,0.003870000,0.303860000,0.7692129629629629,2026-06-16,2026-06-16,CVE-2025-9763,9.8,2026-04-29T01:00:01.613
CVE-2025-9761,0.003870000,0.303860000,0.7692129629629629,2026-06-16,2026-06-16,CVE-2025-9761,9.8,2026-04-29T01:00:01.613
CVE-2025-9760,0.003840000,0.300430000,0.7620370370370371,2026-06-16,2026-06-16,CVE-2025-9760,8.8,2026-04-29T01:00:01.613
CVE-2025-9759,0.003830000,0.298800000,0.7592592592592593,2026-06-16,2026-06-16,CVE-2025-9759,9.8,2026-04-29T01:00:01.613
CVE-2025-9758,0.003620000,0.279020000,0.7287037037037037,2026-06-16,2026-06-16,CVE-2025-9758,9.8,2026-04-29T01:00:01.613
CVE-2025-9757,0.004150000,0.330240000,0.8018518518518518,2026-06-16,2026-06-16,CVE-2025-9757,9.8,2026-04-29T01:00:01.613
CVE-2025-9756,0.003090000,0.223250000,0.6488425925925926,2026-06-16,2026-06-16,CVE-2025-9756,8.8,2026-04-29T01:00:01.613
CVE-2025-9755,0.003590000,0.275550000,0.725,2026-06-16,2026-06-16,CVE-2025-9755,6.1,2026-04-29T01:00:01.613
CVE-2025-9754,0.002570000,0.167760000,0.5539351851851851,2026-06-16,2026-06-16,CVE-2025-9754,5.4,2026-04-29T01:00:01.613
CVE-2025-9753,0.002720000,0.187460000,0.5861111111111111,2026-06-16,2026-06-16,CVE-2025-9753,4.8,2026-04-29T01:00:01.613
CVE-2025-9752,0.158150000,0.964520000,0.9944444444444445,2026-06-16,2026-06-16,CVE-2025-9752,9.8,2026-04-29T01:00:01.613
CVE-2025-9751,0.003830000,0.298740000,0.7592592592592593,2026-06-16,2026-06-16,CVE-2025-9751,9.8,2026-04-29T01:00:01.613
CVE-2025-9570,0.004850000,0.377800000,0.8564814814814815,2026-06-16,2026-06-16,CVE-2025-9570,4.9,2025-09-25T14:18:25.953
CVE-2025-9569,0.002450000,0.153880000,0.5284722222222222,2026-06-16,2026-06-16,CVE-2025-9569,6.1,2025-09-25T14:18:03.243
CVE-2025-9568,0.002450000,0.154180000,0.5284722222222222,2026-06-16,2026-06-16,CVE-2025-9568,6.1,2025-09-25T14:18:31.453
CVE-2025-9567,0.002450000,0.154180000,0.5284722222222222,2026-06-16,2026-06-16,CVE-2025-9567,6.1,2025-09-25T14:18:08.317
CVE-2025-9375,0.004170000,0.331260000,0.8041666666666667,2026-06-16,2026-06-16,CVE-2025-9375,,2026-04-20T22:16:22.360
CVE-2025-8662,0.002690000,0.182970000,0.5766203703703704,2026-06-16,2026-06-16,CVE-2025-8662,4.3,2025-09-04T16:56:19.207
CVE-2025-7731,0.003110000,0.225940000,0.6532407407407408,2026-06-16,2026-06-16,CVE-2025-7731,7.5,2026-04-15T00:35:42.020
