cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000780000,0.236130000,0.8390379278445883,2025-11-10,2025-11-10
CVE-2025-9814,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9813,0.001090000,0.297760000,0.8827474560592045,2025-11-10,2025-11-10
CVE-2025-9812,0.001090000,0.297760000,0.8827474560592045,2025-11-10,2025-11-10
CVE-2025-9811,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9810,0.000160000,0.024270000,0.08371877890841813,2025-11-10,2025-11-10
CVE-2025-9809,0.000940000,0.269650000,0.8630897317298798,2025-11-10,2025-11-10
CVE-2025-9806,0.000140000,0.018740000,0.05319148936170213,2025-11-10,2025-11-10
CVE-2025-9805,0.000640000,0.199330000,0.7967160037002775,2025-11-10,2025-11-10
CVE-2025-9802,0.000380000,0.110690000,0.4946808510638298,2025-11-10,2025-11-10
CVE-2025-9801,0.001030000,0.289010000,0.876040703052729,2025-11-10,2025-11-10
CVE-2025-9800,0.000640000,0.199330000,0.7967160037002775,2025-11-10,2025-11-10
CVE-2025-9799,0.000540000,0.167980000,0.7361239592969473,2025-11-10,2025-11-10
CVE-2025-9797,0.000400000,0.118730000,0.5689176688251619,2025-11-10,2025-11-10
CVE-2025-9796,0.000450000,0.134650000,0.6313598519888992,2025-11-10,2025-11-10
CVE-2025-9795,0.000300000,0.077010000,0.2826086956521739,2025-11-10,2025-11-10
CVE-2025-9794,0.000550000,0.171980000,0.7453746530989824,2025-11-10,2025-11-10
CVE-2025-9793,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9792,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9791,0.001120000,0.303180000,0.8859851988899168,2025-11-10,2025-11-10
CVE-2025-9790,0.000390000,0.112200000,0.5067067530064755,2025-11-10,2025-11-10
CVE-2025-9789,0.000510000,0.156020000,0.7150786308973173,2025-11-10,2025-11-10
CVE-2025-9788,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9786,0.000370000,0.105650000,0.45004625346901017,2025-11-10,2025-11-10
CVE-2025-9783,0.001670000,0.382070000,0.9146623496762257,2025-11-10,2025-11-10
CVE-2025-9782,0.001670000,0.382070000,0.9146623496762257,2025-11-10,2025-11-10
CVE-2025-9781,0.001670000,0.382070000,0.9146623496762257,2025-11-10,2025-11-10
CVE-2025-9780,0.001670000,0.382070000,0.9146623496762257,2025-11-10,2025-11-10
CVE-2025-9779,0.001670000,0.382070000,0.9146623496762257,2025-11-10,2025-11-10
CVE-2025-9778,0.000140000,0.018400000,0.05319148936170213,2025-11-10,2025-11-10
