cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000780000,0.236060000,0.8315984270182744,2025-11-16,2025-11-16
CVE-2025-9814,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9813,0.001090000,0.298240000,0.8790191996298866,2025-11-16,2025-11-16
CVE-2025-9812,0.001090000,0.298240000,0.8790191996298866,2025-11-16,2025-11-16
CVE-2025-9811,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9810,0.000160000,0.025470000,0.08003701133472126,2025-11-16,2025-11-16
CVE-2025-9809,0.000940000,0.269680000,0.861438815637289,2025-11-16,2025-11-16
CVE-2025-9806,0.000140000,0.019390000,0.0520471894517696,2025-11-16,2025-11-16
CVE-2025-9805,0.000640000,0.200800000,0.7901919962988665,2025-11-16,2025-11-16
CVE-2025-9802,0.000380000,0.111640000,0.4707379134860051,2025-11-16,2025-11-16
CVE-2025-9801,0.001130000,0.305990000,0.8834142956280361,2025-11-16,2025-11-16
CVE-2025-9800,0.000510000,0.156560000,0.707147814018043,2025-11-16,2025-11-16
CVE-2025-9799,0.000540000,0.168250000,0.7288919731667823,2025-11-16,2025-11-16
CVE-2025-9797,0.000400000,0.119480000,0.5426786953504511,2025-11-16,2025-11-16
CVE-2025-9796,0.000450000,0.135010000,0.6081424936386769,2025-11-16,2025-11-16
CVE-2025-9795,0.000300000,0.078270000,0.28012953967152443,2025-11-16,2025-11-16
CVE-2025-9794,0.000550000,0.172200000,0.7369882026370576,2025-11-16,2025-11-16
CVE-2025-9793,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9792,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9791,0.001120000,0.303530000,0.8822576914179968,2025-11-16,2025-11-16
CVE-2025-9790,0.000390000,0.113120000,0.48299791811242193,2025-11-16,2025-11-16
CVE-2025-9789,0.000510000,0.156240000,0.707147814018043,2025-11-16,2025-11-16
CVE-2025-9788,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9786,0.000370000,0.106470000,0.4256303492944714,2025-11-16,2025-11-16
CVE-2025-9783,0.001670000,0.382630000,0.9120980800370113,2025-11-16,2025-11-16
CVE-2025-9782,0.001670000,0.382630000,0.9120980800370113,2025-11-16,2025-11-16
CVE-2025-9781,0.001670000,0.382630000,0.9120980800370113,2025-11-16,2025-11-16
