cve,epss,percentile,percentile_subset,timestamp,date,cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9790,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9790,9.8,2025-10-23T20:06:00.793
CVE-2025-9789,0.000370000,0.106730000,0.6213839389030317,2026-03-14,2026-03-14,CVE-2025-9789,9.8,2025-11-13T15:27:28.533
CVE-2025-9788,0.000320000,0.088780000,0.5459384401758852,2026-03-14,2026-03-14,CVE-2025-9788,9.8,2025-09-03T15:56:21.750
CVE-2025-9786,0.000290000,0.079790000,0.4619301087711178,2026-03-14,2026-03-14,CVE-2025-9786,9.8,2025-09-03T15:56:35.567
CVE-2025-9783,0.004010000,0.603610000,0.9567229807914834,2026-03-14,2026-03-14,CVE-2025-9783,8.8,2025-09-04T16:52:53.580
CVE-2025-9782,0.004010000,0.603610000,0.9567229807914834,2026-03-14,2026-03-14,CVE-2025-9782,8.8,2025-09-04T16:42:23.857
CVE-2025-9781,0.004010000,0.603610000,0.9567229807914834,2026-03-14,2026-03-14,CVE-2025-9781,8.8,2025-09-04T16:42:38.633
CVE-2025-9780,0.004010000,0.603610000,0.9567229807914834,2026-03-14,2026-03-14,CVE-2025-9780,8.8,2025-09-04T16:42:51.847
CVE-2025-9779,0.004010000,0.603610000,0.9567229807914834,2026-03-14,2026-03-14,CVE-2025-9779,8.8,2025-09-04T16:42:59.583
CVE-2025-9778,0.000110000,0.013590000,0.04813700532284194,2026-03-14,2026-03-14,CVE-2025-9778,7.0,2025-09-04T16:19:21.700
CVE-2025-9775,0.000610000,0.190300000,0.7755149271002083,2026-03-14,2026-03-14,CVE-2025-9775,9.8,2025-09-04T16:00:55.390
CVE-2025-9774,0.000280000,0.076660000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9774,4.3,2025-09-04T16:16:03.660
CVE-2025-9773,0.000340000,0.097760000,0.571395510298542,2026-03-14,2026-03-14,CVE-2025-9773,6.1,2025-09-04T16:16:38.873
CVE-2025-9772,0.000560000,0.173660000,0.7495950011571395,2026-03-14,2026-03-14,CVE-2025-9772,9.8,2025-09-04T16:17:45.597
CVE-2025-9771,0.000290000,0.079790000,0.4619301087711178,2026-03-14,2026-03-14,CVE-2025-9771,9.8,2025-09-03T16:05:59.463
CVE-2025-9770,0.000290000,0.079790000,0.4619301087711178,2026-03-14,2026-03-14,CVE-2025-9770,9.8,2025-09-04T16:43:11.837
CVE-2025-9769,0.000450000,0.136260000,0.6917380236056468,2026-03-14,2026-03-14,CVE-2025-9769,6.2,2025-09-04T16:43:56.927
CVE-2025-9768,0.000270000,0.072550000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2025-9768,9.8,2025-09-04T16:44:09.123
CVE-2025-9767,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9767,9.8,2025-09-05T17:58:21.963
CVE-2025-9766,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9766,9.8,2025-09-08T13:50:02.277
CVE-2025-9765,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9765,9.8,2025-09-08T13:28:16.387
CVE-2025-9764,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9764,9.8,2025-09-08T13:33:13.147
CVE-2025-9763,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9763,9.8,2025-09-08T13:40:09.430
CVE-2025-9761,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9761,9.8,2025-09-08T13:45:56.043
CVE-2025-9760,0.000570000,0.176910000,0.7558435547327008,2026-03-14,2026-03-14,CVE-2025-9760,8.8,2025-09-27T00:28:31.297
CVE-2025-9759,0.000310000,0.085160000,0.5299699143716732,2026-03-14,2026-03-14,CVE-2025-9759,9.8,2025-09-08T13:53:29.567
CVE-2025-9758,0.000250000,0.065020000,0.3596389724600787,2026-03-14,2026-03-14,CVE-2025-9758,9.8,2025-09-11T21:16:26.307
CVE-2025-9757,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9757,9.8,2025-09-08T13:54:13.633
CVE-2025-9756,0.000270000,0.072550000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2025-9756,8.8,2025-09-08T14:02:39.200
CVE-2025-9755,0.000340000,0.097760000,0.571395510298542,2026-03-14,2026-03-14,CVE-2025-9755,6.1,2025-09-05T19:54:52.480
CVE-2025-9754,0.000270000,0.071780000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2025-9754,5.4,2025-09-04T18:46:58.453
CVE-2025-9753,0.000320000,0.089440000,0.5459384401758852,2026-03-14,2026-03-14,CVE-2025-9753,4.8,2025-09-04T18:46:50.757
CVE-2025-9752,0.002700000,0.501940000,0.9402915991668596,2026-03-14,2026-03-14,CVE-2025-9752,9.8,2025-09-04T18:47:25.440
CVE-2025-9751,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9751,9.8,2025-09-08T14:06:05.217
CVE-2025-9570,0.000540000,0.167500000,0.738717889377459,2026-03-14,2026-03-14,CVE-2025-9570,4.9,2025-09-25T14:18:25.953
CVE-2025-9569,0.000470000,0.141600000,0.7042351307567692,2026-03-14,2026-03-14,CVE-2025-9569,6.1,2025-09-25T14:18:03.243
CVE-2025-9568,0.000470000,0.141600000,0.7042351307567692,2026-03-14,2026-03-14,CVE-2025-9568,6.1,2025-09-25T14:18:31.453
CVE-2025-9567,0.000470000,0.141600000,0.7042351307567692,2026-03-14,2026-03-14,CVE-2025-9567,6.1,2025-09-25T14:18:08.317
CVE-2025-9375,0.000750000,0.224620000,0.8143948160148113,2026-03-14,2026-03-14,CVE-2025-9375,,2025-09-08T21:15:34.570
CVE-2025-8662,0.000880000,0.251140000,0.841240453598704,2026-03-14,2026-03-14,CVE-2025-8662,4.3,2025-09-04T16:56:19.207
CVE-2025-7731,0.000200000,0.051050000,0.31080768340661885,2026-03-14,2026-03-14,CVE-2025-7731,7.5,2025-09-02T15:55:25.420
CVE-2025-7405,0.001410000,0.339380000,0.9004859986114325,2026-03-14,2026-03-14,CVE-2025-7405,7.3,2025-09-02T15:55:25.420
CVE-2025-6507,0.002420000,0.471810000,0.9310344827586207,2026-03-14,2026-03-14,CVE-2025-6507,9.8,2025-09-02T15:55:25.420
CVE-2025-58318,0.000230000,0.059180000,0.3323304790557741,2026-03-14,2026-03-14,CVE-2025-58318,,2025-09-02T15:55:25.420
CVE-2025-58178,0.000360000,0.105320000,0.60310113399676,2026-03-14,2026-03-14,CVE-2025-58178,7.8,2025-09-02T15:55:25.420
CVE-2025-58162,0.001540000,0.360100000,0.9065031242767878,2026-03-14,2026-03-14,CVE-2025-58162,6.5,2025-09-03T15:48:23.827
CVE-2025-58161,0.001180000,0.305470000,0.8838231890766026,2026-03-14,2026-03-14,CVE-2025-58161,4.3,2025-09-03T15:48:43.537
CVE-2025-57808,0.062280000,0.907460000,0.9932885906040269,2026-03-14,2026-03-14,CVE-2025-57808,8.1,2025-09-10T19:03:00.280
CVE-2025-57799,0.006190000,0.697150000,0.9706086554038417,2026-03-14,2026-03-14,CVE-2025-57799,,2025-09-02T15:55:25.420
CVE-2025-55007,0.000280000,0.077010000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-55007,5.3,2025-09-05T17:57:12.773
CVE-2025-54857,0.005120000,0.661510000,0.9659800971997223,2026-03-14,2026-03-14,CVE-2025-54857,9.8,2025-09-02T15:55:25.420
CVE-2025-44017,0.000300000,0.082050000,0.515852811849109,2026-03-14,2026-03-14,CVE-2025-44017,4.3,2025-09-02T15:55:25.420
CVE-2025-41690,0.000220000,0.056860000,0.32399907428835917,2026-03-14,2026-03-14,CVE-2025-41690,7.4,2025-09-02T15:55:25.420
CVE-2025-41030,0.001670000,0.376150000,0.9122888220319371,2026-03-14,2026-03-14,CVE-2025-41030,,2025-09-02T15:55:25.420
CVE-2025-36133,0.000090000,0.008210000,0.03031705623698218,2026-03-14,2026-03-14,CVE-2025-36133,5.5,2025-12-18T17:49:01.383
CVE-2025-3586,0.002350000,0.460920000,0.9294144873871789,2026-03-14,2026-03-14,CVE-2025-3586,7.2,2025-12-12T20:08:45.127
CVE-2025-33102,0.000140000,0.025290000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-33102,7.5,2025-09-03T16:04:24.403
CVE-2025-33099,0.000190000,0.048680000,0.29946771580652626,2026-03-14,2026-03-14,CVE-2025-33099,5.9,2025-09-03T16:04:38.267
CVE-2025-33084,0.000160000,0.032800000,0.23698218005091415,2026-03-14,2026-03-14,CVE-2025-33084,5.9,2025-09-03T16:04:50.150
CVE-2025-33083,0.000190000,0.048010000,0.29946771580652626,2026-03-14,2026-03-14,CVE-2025-33083,5.4,2025-09-03T16:05:02.183
CVE-2025-33082,0.000190000,0.048010000,0.29946771580652626,2026-03-14,2026-03-14,CVE-2025-33082,5.4,2025-09-03T16:05:38.653
CVE-2025-2412,0.000770000,0.227790000,0.8180976625781069,2026-03-14,2026-03-14,CVE-2025-2412,8.6,2025-09-02T15:55:25.420
CVE-2025-20708,0.000810000,0.237960000,0.8275862068965517,2026-03-14,2026-03-14,CVE-2025-20708,8.8,2026-02-17T15:16:08.460
CVE-2025-20707,0.000060000,0.003290000,0.007868548947003009,2026-03-14,2026-03-14,CVE-2025-20707,6.7,2025-09-03T16:06:46.333
CVE-2025-20706,0.000060000,0.003910000,0.007868548947003009,2026-03-14,2026-03-14,CVE-2025-20706,7.8,2025-09-03T16:06:51.920
CVE-2025-20705,0.000060000,0.003910000,0.007868548947003009,2026-03-14,2026-03-14,CVE-2025-20705,7.8,2025-09-03T16:07:32.640
CVE-2025-20704,0.000620000,0.190610000,0.777597778292062,2026-03-14,2026-03-14,CVE-2025-20704,8.0,2026-02-17T15:16:08.287
CVE-2025-20703,0.001040000,0.283270000,0.8660032399907429,2026-03-14,2026-03-14,CVE-2025-20703,6.5,2026-02-17T15:16:08.090
CVE-2025-0656,0.000670000,0.205910000,0.7910205970840083,2026-03-14,2026-03-14,CVE-2025-0656,6.1,2025-09-03T16:05:47.800
CVE-2025-0610,0.000240000,0.062920000,0.3401990280027771,2026-03-14,2026-03-14,CVE-2025-0610,8.6,2025-09-02T15:55:25.420
CVE-2024-28988,0.079640000,0.919470000,0.9956028697060866,2026-03-14,2026-03-14,CVE-2024-28988,9.8,2025-11-14T23:32:43.077
CVE-2024-12925,0.000340000,0.096780000,0.571395510298542,2026-03-14,2026-03-14,CVE-2024-12925,7.3,2025-09-02T15:55:25.420
CVE-2024-12924,0.000330000,0.092240000,0.5660726683638047,2026-03-14,2026-03-14,CVE-2024-12924,6.3,2025-09-02T15:55:25.420
CVE-2024-12914,0.000270000,0.070820000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2024-12914,4.3,2025-09-02T15:55:25.420
CVE-2022-38696,0.000870000,0.248530000,0.8396204582272622,2026-03-14,2026-03-14,CVE-2022-38696,9.8,2025-09-02T15:55:25.420
CVE-2022-38695,0.000170000,0.039360000,0.2561906965980097,2026-03-14,2026-03-14,CVE-2022-38695,7.8,2025-09-02T15:55:25.420
CVE-2022-38694,0.006080000,0.693820000,0.9699143716732238,2026-03-14,2026-03-14,CVE-2022-38694,7.8,2025-09-02T15:55:25.420
CVE-2022-38693,0.000870000,0.248530000,0.8396204582272622,2026-03-14,2026-03-14,CVE-2022-38693,9.8,2025-09-02T15:55:25.420
CVE-2022-38692,0.000780000,0.230330000,0.8213376533209905,2026-03-14,2026-03-14,CVE-2022-38692,9.8,2025-09-02T15:55:25.420
CVE-2022-38691,0.001120000,0.295990000,0.8773432075908355,2026-03-14,2026-03-14,CVE-2022-38691,7.8,2025-09-02T15:55:25.420
CVE-2025-9837,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9837,9.8,2025-09-05T17:40:24.190
CVE-2025-9836,0.000350000,0.099800000,0.5912983105762555,2026-03-14,2026-03-14,CVE-2025-9836,4.3,2025-11-26T16:29:06.563
CVE-2025-9835,0.000400000,0.118270000,0.6570238370747512,2026-03-14,2026-03-14,CVE-2025-9835,4.3,2025-09-05T17:44:00.117
CVE-2025-9834,0.000270000,0.071780000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2025-9834,5.4,2025-09-05T17:46:46.433
CVE-2025-9833,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9833,9.8,2025-09-05T17:47:55.323
CVE-2025-9832,0.000370000,0.107150000,0.6213839389030317,2026-03-14,2026-03-14,CVE-2025-9832,9.8,2025-09-05T17:50:31.347
CVE-2025-9831,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9831,9.8,2025-09-05T17:54:03.170
CVE-2025-9830,0.000280000,0.076260000,0.42814163388104604,2026-03-14,2026-03-14,CVE-2025-9830,9.8,2025-09-05T18:02:42.197
CVE-2025-9829,0.000370000,0.106730000,0.6213839389030317,2026-03-14,2026-03-14,CVE-2025-9829,9.8,2025-09-05T18:03:25.270
CVE-2025-9828,0.000700000,0.214080000,0.8005091414024531,2026-03-14,2026-03-14,CVE-2025-9828,5.9,2025-10-03T15:05:39.963
CVE-2025-9784,0.011670000,0.784370000,0.9794029159916686,2026-03-14,2026-03-14,CVE-2025-9784,7.5,2026-03-05T20:16:11.147
CVE-2025-9696,0.000160000,0.034790000,0.23698218005091415,2026-03-14,2026-03-14,CVE-2025-9696,,2025-09-04T15:36:56.447
CVE-2025-9573,0.001700000,0.380670000,0.9141402453135848,2026-03-14,2026-03-14,CVE-2025-9573,,2025-09-02T15:55:25.420
CVE-2025-9330,0.000130000,0.020170000,0.09789400601712567,2026-03-14,2026-03-14,CVE-2025-9330,7.8,2025-09-08T13:52:46.100
CVE-2025-9329,0.000660000,0.203720000,0.7880120342513307,2026-03-14,2026-03-14,CVE-2025-9329,7.8,2025-09-08T13:51:41.663
CVE-2025-9328,0.000660000,0.203720000,0.7880120342513307,2026-03-14,2026-03-14,CVE-2025-9328,7.8,2025-09-08T13:52:41.887
CVE-2025-9327,0.000260000,0.067940000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-9327,5.5,2025-09-08T13:51:51.967
CVE-2025-9326,0.000660000,0.203720000,0.7880120342513307,2026-03-14,2026-03-14,CVE-2025-9326,7.8,2025-09-08T13:52:16.540
CVE-2025-9325,0.000260000,0.067940000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-9325,5.5,2025-09-08T13:52:37.100
CVE-2025-9324,0.000260000,0.067940000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-9324,5.5,2025-09-08T13:52:30.743
CVE-2025-9323,0.000260000,0.067940000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-9323,5.5,2025-09-08T13:51:34.297
CVE-2025-9276,0.005590000,0.679380000,0.9689886600323999,2026-03-14,2026-03-14,CVE-2025-9276,9.8,2026-01-30T20:27:48.443
CVE-2025-9275,0.000490000,0.149660000,0.7137236750752141,2026-03-14,2026-03-14,CVE-2025-9275,7.8,2025-09-15T14:43:03.917
CVE-2025-9274,0.000490000,0.149660000,0.7137236750752141,2026-03-14,2026-03-14,CVE-2025-9274,7.8,2025-09-15T14:43:01.750
CVE-2025-9273,0.001250000,0.316990000,0.8907660263827818,2026-03-14,2026-03-14,CVE-2025-9273,4.3,2026-01-27T16:11:55.110
CVE-2025-9189,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-9189,7.8,2025-10-09T19:52:55.733
CVE-2025-9188,0.005240000,0.666140000,0.9669058088405462,2026-03-14,2026-03-14,CVE-2025-9188,7.8,2025-10-09T19:53:26.143
CVE-2025-8614,0.000140000,0.024990000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-8614,7.8,2025-09-10T14:36:09.027
CVE-2025-8613,0.005090000,0.660290000,0.9657486692895163,2026-03-14,2026-03-14,CVE-2025-8613,7.2,2025-09-04T15:36:56.447
CVE-2025-8302,0.000140000,0.023070000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-8302,8.8,2025-09-10T15:00:15.943
CVE-2025-8301,0.000140000,0.023070000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-8301,7.8,2025-09-10T15:00:04.563
CVE-2025-8300,0.000140000,0.023070000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-8300,8.8,2025-09-10T15:00:11.357
CVE-2025-8299,0.000140000,0.023070000,0.11409395973154363,2026-03-14,2026-03-14,CVE-2025-8299,8.8,2025-09-10T14:59:58.543
CVE-2025-8298,0.000110000,0.012910000,0.04813700532284194,2026-03-14,2026-03-14,CVE-2025-8298,3.8,2025-09-10T15:00:07.030
CVE-2025-7976,0.003860000,0.594300000,0.9553344133302476,2026-03-14,2026-03-14,CVE-2025-7976,7.8,2025-09-24T20:43:08.907
CVE-2025-7975,0.002380000,0.465970000,0.9305716269382087,2026-03-14,2026-03-14,CVE-2025-7975,7.8,2025-09-24T20:42:21.560
CVE-2025-7974,0.000570000,0.176830000,0.7558435547327008,2026-03-14,2026-03-14,CVE-2025-7974,7.5,2026-01-27T18:39:15.560
CVE-2025-6685,0.006250000,0.698750000,0.9708400833140477,2026-03-14,2026-03-14,CVE-2025-6685,8.8,2026-02-26T23:10:50.133
CVE-2025-6519,0.000590000,0.183770000,0.7644063874103216,2026-03-14,2026-03-14,CVE-2025-6519,9.8,2025-10-10T14:18:29.190
CVE-2025-57778,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-57778,7.8,2025-10-09T19:53:55.477
CVE-2025-57777,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-57777,7.8,2025-10-09T19:54:18.407
CVE-2025-57776,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-57776,7.8,2025-10-09T19:54:39.950
CVE-2025-57775,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-57775,7.8,2025-10-09T19:55:02.193
CVE-2025-57774,0.000260000,0.068520000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-57774,7.8,2025-10-09T19:33:54.973
CVE-2025-57616,0.001470000,0.348390000,0.9025688498032862,2026-03-14,2026-03-14,CVE-2025-57616,7.5,2025-09-10T18:25:12.660
CVE-2025-57615,0.001470000,0.349180000,0.9025688498032862,2026-03-14,2026-03-14,CVE-2025-57615,7.5,2025-09-10T18:31:27.533
CVE-2025-57614,0.001860000,0.402450000,0.9192316593381161,2026-03-14,2026-03-14,CVE-2025-57614,7.5,2025-09-10T18:31:47.433
CVE-2025-57613,0.001470000,0.349180000,0.9025688498032862,2026-03-14,2026-03-14,CVE-2025-57613,7.5,2025-09-10T18:33:24.547
CVE-2025-57612,0.001470000,0.349180000,0.9025688498032862,2026-03-14,2026-03-14,CVE-2025-57612,7.5,2025-09-10T18:35:48.720
CVE-2025-57611,0.000810000,0.238210000,0.8275862068965517,2026-03-14,2026-03-14,CVE-2025-57611,5.3,2025-09-10T18:36:58.663
CVE-2025-57140,0.000520000,0.160080000,0.7308493404304559,2026-03-14,2026-03-14,CVE-2025-57140,9.8,2025-09-04T17:46:32.590
CVE-2025-5662,0.013800000,0.800860000,0.9826429067345522,2026-03-14,2026-03-14,CVE-2025-5662,9.8,2025-09-02T15:55:25.420
CVE-2025-56254,0.000340000,0.095920000,0.571395510298542,2026-03-14,2026-03-14,CVE-2025-56254,4.3,2025-09-04T17:02:44.477
CVE-2025-55824,0.000440000,0.133490000,0.6854894700300856,2026-03-14,2026-03-14,CVE-2025-55824,6.5,2025-09-05T18:06:02.743
CVE-2025-55476,0.000270000,0.071130000,0.38764174959500114,2026-03-14,2026-03-14,CVE-2025-55476,6.5,2025-09-05T18:10:09.907
CVE-2025-55474,0.000330000,0.092350000,0.5660726683638047,2026-03-14,2026-03-14,CVE-2025-55474,6.1,2025-09-05T18:01:33.103
CVE-2025-55473,0.000240000,0.060640000,0.3401990280027771,2026-03-14,2026-03-14,CVE-2025-55473,6.1,2025-09-04T15:36:56.447
CVE-2025-55472,0.000370000,0.108310000,0.6213839389030317,2026-03-14,2026-03-14,CVE-2025-55472,6.5,2025-09-11T21:19:43.863
CVE-2025-55373,0.001040000,0.282650000,0.8660032399907429,2026-03-14,2026-03-14,CVE-2025-55373,5.3,2025-09-11T21:19:36.443
CVE-2025-55372,0.000760000,0.226150000,0.8162462392964591,2026-03-14,2026-03-14,CVE-2025-55372,5.3,2025-09-11T21:17:29.997
CVE-2025-54599,0.000560000,0.173630000,0.7495950011571395,2026-03-14,2026-03-14,CVE-2025-54599,7.5,2025-09-10T18:48:37.770
CVE-2025-52551,0.000580000,0.181400000,0.7607035408470262,2026-03-14,2026-03-14,CVE-2025-52551,,2025-09-02T15:55:25.420
CVE-2025-52550,0.000320000,0.090290000,0.5459384401758852,2026-03-14,2026-03-14,CVE-2025-52550,7.2,2025-10-01T18:20:33.640
CVE-2025-52549,0.000630000,0.193230000,0.7801434853043278,2026-03-14,2026-03-14,CVE-2025-52549,9.8,2025-10-01T18:23:48.017
CVE-2025-52548,0.000350000,0.098480000,0.5912983105762555,2026-03-14,2026-03-14,CVE-2025-52548,4.9,2025-10-01T18:25:16.733
CVE-2025-52547,0.000860000,0.248260000,0.8382318907660263,2026-03-14,2026-03-14,CVE-2025-52547,7.5,2025-10-01T18:25:49.187
CVE-2025-52546,0.001100000,0.293080000,0.8754917843091877,2026-03-14,2026-03-14,CVE-2025-52546,6.1,2025-10-01T18:26:57.600
CVE-2025-52545,0.000450000,0.134830000,0.6917380236056468,2026-03-14,2026-03-14,CVE-2025-52545,7.5,2025-10-01T18:27:05.687
CVE-2025-52544,0.001650000,0.373500000,0.9104373987502893,2026-03-14,2026-03-14,CVE-2025-52544,7.5,2025-10-01T18:27:30.030
CVE-2025-52543,0.000560000,0.173920000,0.7495950011571395,2026-03-14,2026-03-14,CVE-2025-52543,7.5,2025-10-01T18:27:55.450
CVE-2025-51966,0.000330000,0.093680000,0.5660726683638047,2026-03-14,2026-03-14,CVE-2025-51966,6.1,2025-09-05T18:26:30.580
CVE-2025-50757,0.063890000,0.908760000,0.9937514464244388,2026-03-14,2026-03-14,CVE-2025-50757,6.5,2025-09-04T17:47:15.087
CVE-2025-50755,0.063890000,0.908760000,0.9937514464244388,2026-03-14,2026-03-14,CVE-2025-50755,6.5,2025-09-04T17:47:08.720
CVE-2025-50565,0.000340000,0.096440000,0.571395510298542,2026-03-14,2026-03-14,CVE-2025-50565,6.5,2025-09-05T18:51:43.197
CVE-2025-46810,0.000260000,0.070020000,0.3705160842397593,2026-03-14,2026-03-14,CVE-2025-46810,,2025-09-02T15:55:25.420
CVE-2025-46047,0.000240000,0.061480000,0.3401990280027771,2026-03-14,2026-03-14,CVE-2025-46047,6.5,2025-09-04T17:46:45.237
CVE-2025-43726,0.000100000,0.009890000,0.03633418190233742,2026-03-14,2026-03-14,CVE-2025-43726,7.8,2025-11-04T15:37:09.027
CVE-2025-41031,0.001670000,0.376150000,0.9122888220319371,2026-03-14,2026-03-14,CVE-2025-41031,,2025-09-02T15:55:25.420
CVE-2025-36162,0.000300000,0.084100000,0.515852811849109,2026-03-14,2026-03-14,CVE-2025-36162,4.3,2025-12-18T17:51:13.233
CVE-2025-32100,0.000410000,0.121630000,0.6646609581115482,2026-03-14,2026-03-14,CVE-2025-32100,6.5,2025-09-05T19:09:42.710
CVE-2025-32098,0.000420000,0.125290000,0.6739180745197871,2026-03-14,2026-03-14,CVE-2025-32098,5.3,2025-09-05T19:33:29.087
CVE-2025-2414,0.000770000,0.227790000,0.8180976625781069,2026-03-14,2026-03-14,CVE-2025-2414,8.6,2025-09-02T15:55:25.420
CVE-2025-2413,0.000770000,0.227790000,0.8180976625781069,2026-03-14,2026-03-14,CVE-2025-2413,8.6,2025-09-02T15:55:25.420
CVE-2025-22418,0.000060000,0.003460000,0.007868548947003009,2026-03-14,2026-03-14,CVE-2025-22418,7.8,2025-09-04T16:39:53.440
CVE-2025-22417,0.000050000,0.001910000,0.0020828511918537375,2026-03-14,2026-03-14,CVE-2025-22417,7.3,2025-09-04T16:39:57.460
CVE-2025-22416,0.000060000,0.003460000,0.007868548947003009,2026-03-14,2026-03-14,CVE-2025-22416,7.8,2025-09-04T16:40:02.630
CVE-2025-0670,0.000450000,0.135040000,0.6917380236056468,2026-03-14,2026-03-14,CVE-2025-0670,4.7,2025-09-02T15:55:25.420
CVE-2025-0640,0.000450000,0.135040000,0.6917380236056468,2026-03-14,2026-03-14,CVE-2025-0640,4.7,2025-09-02T15:55:25.420
